#chrom	start	end	size	num_data	min	max	mean	median	sum
chr16	68404761	68405261	500	500	15.00	81.00	44.93	45.00	22465.00
chr4	110969111	110969871	760	760	0.00	73.00	15.80	10.00	12005.00
chr1	145693161	145693996	835	835	0.00	64.00	25.80	24.00	21543.00
chr7	44282848	44282932	84	84	415.00	675.00	590.67	612.00	49616.00
chr2	220164315	220164508	193	193	0.00	240.00	103.23	10.00	19923.00
chr12	50472203	50472360	157	157	62.00	167.00	123.34	130.00	19364.00
chr2	220163768	220163833	65	65	201.00	291.00	253.78	262.00	16496.00
chr2	222289928	222290862	934	934	8.00	144.00	76.21	79.00	71179.00
chr12	57599133	57599268	135	135	192.00	256.00	217.40	216.00	29349.00
chr7	157475416	157475629	213	213	308.00	510.00	384.74	388.00	81949.00
chr1	32203800	32203927	127	127	669.00	1193.00	895.79	900.00	113765.00
chr1	109811731	109811912	181	181	118.00	233.00	185.41	197.00	33559.00
chr9	140052830	140052975	145	145	285.00	589.00	439.09	461.00	63668.00
chr2	220161706	220161854	148	148	586.00	729.00	649.05	643.00	96059.00
chr16	29896906	29897070	164	164	143.00	251.00	203.42	208.00	33361.00
chr16	47143393	47143622	229	229	11.00	76.00	42.44	39.00	9718.00
chr11	993753	993985	232	232	132.00	331.00	245.84	266.50	57035.00
chr9	124059698	124061137	1439	1439	0.00	53.00	14.11	9.00	20303.00
chr9	140350140	140350634	494	494	4.00	94.00	45.77	40.00	22608.00
chr11	14504577	14504697	120	120	60.00	95.00	80.04	80.00	9605.00
chr3	49898612	49898733	121	121	299.00	395.00	354.07	357.00	42842.00
chr9	131811659	131811777	118	118	85.00	167.00	125.63	121.00	14824.00
chr9	131810705	131810818	113	113	96.00	147.00	124.48	128.00	14066.00
chr1	223400935	223401080	145	145	156.00	209.00	183.26	182.00	26572.00
chr12	125612185	125612820	635	635	0.00	118.00	18.51	2.00	11752.00
chr2	220088590	220088744	154	154	125.00	216.00	179.51	188.50	27644.00
chr9	70888487	70888750	263	263	0.00	2.00	0.66	1.00	174.00
chr14	69813756	69813898	142	142	181.00	262.00	221.85	224.00	31503.00
chr2	47399145	47399890	745	745	3.00	459.00	34.37	28.00	25604.00
chr11	62688689	62689041	352	352	0.00	39.00	8.87	2.00	3121.00
chr6	43745205	43745407	202	202	10.00	87.00	65.90	70.00	13311.00
chr3	11072492	11072997	505	505	0.00	164.00	35.04	12.00	17693.00
chr7	2696031	2696168	137	137	256.00	317.00	283.26	283.00	38807.00
chr16	14969196	14969279	83	83	221.00	261.00	247.49	250.00	20542.00
chr17	7377847	7378026	179	179	0.00	5.00	2.64	3.00	472.00
chr12	65639640	65639719	79	79	26.00	111.00	55.24	49.00	4364.00
chr12	50294912	50295108	196	196	956.00	1446.00	1128.87	1123.00	221258.00
chr19	42485653	42485788	135	135	858.00	1086.00	989.64	997.00	133602.00
chr10	99509230	99509343	113	113	77.00	140.00	106.83	108.00	12072.00
chr22	38883877	38888120	4243	4243	0.00	342.00	50.49	33.00	214210.00
chr12	49416372	49416658	286	286	94.00	135.00	115.47	113.00	33025.00
chr6	24843089	24843782	693	693	12.00	67.00	42.09	41.00	29169.00
chr5	176295561	176295665	104	104	127.00	219.00	186.03	194.00	19347.00
chr10	99510087	99510227	140	140	115.00	254.00	172.31	175.50	24124.00
chr1	159173658	159174770	1112	1112	12.00	189.00	67.77	58.00	75360.00
chr11	1780745	1780869	124	124	1001.00	1360.00	1235.23	1270.50	153169.00
chr19	42486059	42486258	199	199	420.00	980.00	719.95	715.00	143271.00
chr3	47465422	47465535	113	113	104.00	154.00	122.63	122.00	13857.00
chr1	21573713	21573856	143	143	38.00	72.00	52.15	52.00	7458.00
chr11	65320330	65320453	123	123	12.00	49.00	24.07	21.00	2961.00
chr3	47462420	47462519	99	99	140.00	369.00	265.02	287.00	26237.00
chr2	219204751	219204864	113	113	76.00	125.00	104.33	109.00	11789.00
chr1	43906123	43906257	134	134	1.00	30.00	13.69	8.00	1835.00
chr7	38785158	38785840	682	682	0.00	331.00	33.51	6.00	22851.00
chr2	153499932	153500058	126	126	53.00	89.00	69.11	69.00	8708.00
chr1	32203011	32203132	121	121	0.00	1094.00	804.89	928.00	97392.00
chr22	42290823	42290941	118	118	463.00	826.00	677.00	681.00	79886.00
chr19	47940718	47940818	100	100	196.00	320.00	263.83	271.00	26383.00
chr4	119539150	119539274	124	124	0.00	1.00	0.78	1.00	97.00
chr17	44117067	44117250	183	183	54.00	93.00	71.54	70.00	13092.00
chr19	42485873	42485983	110	110	652.00	851.00	751.94	767.50	82713.00
chr6	44114583	44114664	81	81	52.00	98.00	70.89	68.00	5742.00
chr19	47941105	47941292	187	187	0.00	343.00	178.56	240.00	33390.00
chr11	73074250	73074500	250	250	72.00	161.00	130.18	131.00	32546.00
chr3	33418764	33418825	61	61	169.00	208.00	189.11	190.00	11536.00
chr1	700258	700505	247	247	12.00	42.00	26.96	23.00	6658.00
chr9	74319510	74319719	209	209	27.00	60.00	44.42	43.00	9284.00
chr16	2336694	2336968	274	274	100.00	198.00	153.18	164.00	41970.00
chr20	3575125	3575219	94	94	101.00	133.00	118.84	118.50	11171.00
chr9	139231377	139231529	152	152	98.00	181.00	142.41	144.00	21646.00
chr5	140515951	140516498	547	547	0.00	40.00	12.44	10.00	6807.00
chr1	21938208	21938309	101	101	301.00	388.00	337.29	338.00	34066.00
chr3	155659188	155659936	748	748	14.00	101.00	52.46	50.00	39238.00
chr16	27483068	27483241	173	173	137.00	251.00	182.34	172.00	31545.00
chr11	994071	994245	174	174	116.00	183.00	153.98	156.00	26793.00
chr7	71175745	71175913	168	168	320.00	467.00	381.04	381.00	64014.00
chr12	121204065	121204175	110	110	178.00	253.00	221.01	223.00	24311.00
chr7	73118679	73118753	74	74	647.00	800.00	743.50	758.00	55019.00
chr9	140972565	140972710	145	145	45.00	72.00	55.34	55.00	8025.00
chr12	121683329	121684024	695	695	0.00	8.00	2.02	1.00	1402.00
chr16	74493579	74493687	108	108	114.00	179.00	150.33	152.50	16236.00
chr2	36771518	36771641	123	123	131.00	195.00	157.28	160.00	19346.00
chr7	94187181	94187996	815	815	0.00	38.00	7.88	6.00	6423.00
chr14	94156951	94157239	288	288	0.00	12.00	4.27	6.00	1231.00
chr7	121739000	121739524	524	524	0.00	32.00	12.52	9.00	6558.00
chr1	19549117	19549328	211	211	33.00	79.00	57.51	59.00	12135.00
chr19	5214571	5214747	176	176	78.00	139.00	99.22	97.00	17463.00
chr19	42557753	42557861	108	108	296.00	398.00	362.84	367.50	39187.00
chr15	102510686	102510925	239	239	1.00	28.00	15.02	14.00	3589.00
chr5	167673761	167675376	1615	1615	0.00	60.00	11.20	9.00	18081.00
chr7	44282158	44282253	95	95	420.00	694.00	501.69	475.00	47661.00
chr2	160621061	160621717	656	656	0.00	194.00	27.00	17.00	17712.00
chr5	10426501	10426634	133	133	165.00	265.00	220.37	213.00	29309.00
chr16	1814301	1814460	159	159	378.00	463.00	420.48	420.00	66856.00
chr11	21581734	21581928	194	194	64.00	160.00	109.02	107.00	21149.00
chr3	126749085	126749255	170	170	175.00	247.00	212.61	216.00	36143.00
chr11	12237765	12237866	101	101	88.00	165.00	114.61	111.00	11576.00
chr6	31750872	31750963	91	91	64.00	87.00	77.24	77.00	7029.00
chr3	53124201	53124398	197	197	14.00	58.00	41.53	47.00	8182.00
chr2	220161470	220161544	74	74	534.00	666.00	607.58	609.00	44961.00
chr2	128951046	128951785	739	739	22.00	100.00	52.99	49.00	39161.00
chr5	24535811	24535931	120	120	8.00	39.00	24.64	27.00	2957.00
chr1	44083406	44083582	176	176	189.00	279.00	247.07	250.50	43484.00
chr1	32207653	32207818	165	165	304.00	449.00	395.53	404.00	65263.00
chr12	7293754	7294000	246	246	0.00	258.00	136.69	169.00	33625.00
chr3	131442289	131442469	180	180	33.00	79.00	57.52	60.00	10354.00
chr3	49898871	49899298	427	427	14.00	447.00	198.02	254.00	84553.00
chr16	66432358	66432464	106	106	15.00	48.00	36.34	36.00	3852.00
chr1	20982593	20982680	87	87	197.00	364.00	273.48	279.00	23793.00
chr16	68398653	68398809	156	156	64.00	132.00	99.27	102.00	15486.00
chr17	16676818	16678279	1461	1461	0.00	25.00	4.60	2.00	6718.00
chr1	109814899	109815027	128	128	604.00	724.00	670.91	673.50	85876.00
chr1	21940478	21940582	104	104	252.00	393.00	340.94	351.00	35458.00
chr20	57468284	57468793	509	509	0.00	12.00	2.04	0.00	1036.00
chr3	127358087	127358366	279	279	268.00	573.00	463.95	462.00	129441.00
chr3	126735359	126735527	168	168	30.00	56.00	42.97	42.50	7219.00
chr10	103869140	103869264	124	124	239.00	373.00	332.48	342.00	41227.00
chr20	44520554	44520666	112	112	196.00	267.00	224.48	221.00	25142.00
chr1	32203252	32203356	104	104	684.00	969.00	839.83	870.00	87342.00
chr21	40186196	40186316	120	120	105.00	171.00	133.23	140.00	15988.00
chr5	111067153	111068349	1196	1196	0.00	44.00	8.47	4.00	10134.00
chr9	128002954	128003186	232	232	110.00	186.00	156.18	155.50	36234.00
chr1	43408896	43408992	96	96	257.00	337.00	291.79	290.50	28012.00
chr3	47463931	47464026	95	95	137.00	200.00	176.52	177.00	16769.00
chr2	220161160	220161238	78	78	569.00	728.00	647.72	649.00	50522.00
chr11	62472772	62473089	317	317	734.00	1257.00	1013.28	1011.00	321211.00
chr9	130986341	130986906	565	565	0.00	287.00	55.69	3.00	31465.00
chr14	69358769	69359000	231	231	78.00	138.00	107.65	106.00	24867.00
chr11	64416205	64416379	174	174	285.00	402.00	340.61	341.00	59267.00
chr17	8398454	8398559	105	105	163.00	249.00	213.90	218.00	22460.00
chr12	53572943	53574193	1250	1250	0.00	66.00	13.57	8.00	16967.00
chr17	17696544	17701827	5283	5283	0.00	276.00	50.10	35.00	264696.00
chr8	11705187	11705331	144	144	783.00	1116.00	982.16	985.50	141431.00
chr19	54963829	54963931	102	102	86.00	139.00	109.25	107.00	11143.00
chr2	70451682	70456295	4613	4613	0.00	69.00	10.16	6.00	46890.00
chr11	118873959	118874169	210	210	0.00	14.00	5.83	5.00	1225.00
chr10	75548427	75548581	154	154	13.00	63.00	42.81	47.00	6592.00
chr6	33414351	33414563	212	212	336.00	658.00	542.29	555.00	114965.00
chr17	80042910	80043032	122	122	49.00	114.00	73.63	69.00	8983.00
chr11	11470290	11470483	193	193	139.00	201.00	172.62	172.00	33316.00
chr8	23294446	23294771	325	325	40.00	146.00	87.50	78.00	28439.00
chr1	116932060	116932663	603	603	0.00	657.00	189.01	12.00	113974.00
chr15	83222627	83222741	114	114	72.00	159.00	118.14	111.00	13468.00
chr3	9841562	9841751	189	189	11.00	44.00	24.93	25.00	4711.00
chr1	116937731	116937907	176	176	763.00	1699.00	1075.91	1007.50	189361.00
chr16	87868019	87868197	178	178	116.00	236.00	155.32	152.00	27647.00
chr3	124209540	124209731	191	191	147.00	303.00	248.27	254.00	47420.00
chr7	71142195	71142291	96	96	263.00	340.00	305.75	305.50	29352.00
chr5	130497324	130497584	260	260	0.00	11.00	4.25	4.00	1105.00
chr13	100199238	100199358	120	120	336.00	428.00	373.35	365.50	44802.00
chr5	139943336	139943506	170	170	7.00	144.00	84.44	87.00	14355.00
chr17	74395529	74396002	473	473	34.00	110.00	65.64	64.00	31049.00
chr14	93179149	93179216	67	67	99.00	134.00	118.39	123.00	7932.00
chr4	160277004	160277310	306	306	14.00	285.00	161.37	169.00	49380.00
chr17	40666306	40666478	172	172	614.00	895.00	750.69	722.50	129118.00
chr15	34828065	34828207	142	142	0.00	76.00	50.34	48.50	7148.00
chr14	100165802	100165876	74	74	589.00	734.00	664.65	670.00	49184.00
chr22	20128089	20128231	142	142	13.00	270.00	156.70	210.50	22252.00
chr12	3392210	3394421	2211	2211	15.00	342.00	117.29	101.00	259322.00
chr17	16687866	16690667	2801	2801	0.00	75.00	4.35	0.00	12182.00
chr6	31664724	31664810	86	86	63.00	109.00	85.93	88.00	7390.00
chr6	30627512	30627611	99	99	117.00	158.00	136.10	136.00	13474.00
chr11	18752834	18755060	2226	2226	0.00	594.00	46.51	3.00	103522.00
chr12	109332602	109332731	129	129	67.00	112.00	91.70	96.00	11829.00
chr6	90072884	90073110	226	226	0.00	23.00	12.60	14.00	2848.00
chr16	2689371	2689711	340	340	0.00	9.00	5.44	6.00	1849.00
chr1	20987373	20987484	111	111	258.00	391.00	324.23	335.00	35989.00
chr14	85985300	85986667	1367	1367	0.00	32.00	12.92	11.00	17663.00
chr13	32863769	32863880	111	111	92.00	156.00	124.63	126.00	13834.00
chr16	1510418	1510528	110	110	31.00	57.00	43.66	44.00	4803.00
chr19	54963269	54963444	175	175	93.00	188.00	146.11	146.00	25570.00
chr6	44224078	44224233	155	155	34.00	95.00	64.97	69.00	10070.00
chr20	3151172	3152285	1113	1113	0.00	36.00	5.04	5.00	5606.00
chr1	892273	892405	132	132	153.00	257.00	192.37	190.00	25393.00
chr16	90192167	90192724	557	557	0.00	20.00	4.70	3.00	2617.00
chr9	111663704	111663810	106	106	39.00	62.00	47.85	47.00	5072.00
chr6	44108764	44108835	71	71	56.00	83.00	66.21	68.00	4701.00
chr1	36028802	36029027	225	225	1905.00	3639.00	2642.66	2506.00	594599.00
chr11	66807259	66807674	415	415	0.00	93.00	53.46	56.00	22186.00
chr1	178426817	178427679	862	862	0.00	70.00	21.84	18.00	18826.00
chr19	42482302	42482478	176	176	1014.00	1530.00	1250.34	1248.00	220060.00
chr1	44084718	44084873	155	155	162.00	395.00	273.93	295.00	42459.00
chr1	109812315	109812442	127	127	147.00	258.00	203.37	199.00	25828.00
chr3	180324268	180324391	123	123	28.00	87.00	62.48	60.00	7685.00
chr15	63933668	63933842	174	174	24.00	47.00	37.13	39.00	6460.00
chr20	44521363	44521519	156	156	146.00	376.00	279.31	297.00	43573.00
chr3	33416779	33416910	131	131	115.00	200.00	149.44	148.00	19577.00
chr1	21934624	21934843	219	219	0.00	753.00	326.25	410.00	71448.00
chr14	69799801	69799886	85	85	68.00	159.00	116.85	114.00	9932.00
chr1	116936134	116936345	211	211	19.00	1054.00	841.71	883.00	177601.00
chr14	23634493	23634645	152	152	3.00	26.00	17.47	19.00	2655.00
chr16	1402538	1402947	409	409	0.00	20.00	8.33	10.00	3406.00
chr9	20331	25000	4669	4669	0.00	156.00	9.14	3.00	42681.00
chr17	43545574	43545959	385	385	5.00	70.00	34.78	33.00	13391.00
chr13	100201418	100201476	58	58	338.00	453.00	395.91	390.50	22963.00
chr15	41865505	41865665	160	160	213.00	357.00	277.51	265.00	44402.00
chr19	19641688	19642196	508	508	0.00	26.00	10.27	9.00	5215.00
chr11	134147593	134148159	566	566	0.00	20.00	2.38	0.00	1345.00
chr2	71656420	71657290	870	870	0.00	35.00	15.16	16.00	13187.00
chr7	97834775	97835016	241	241	69.00	235.00	151.61	152.00	36537.00
chr19	13363804	13363915	111	111	64.00	91.00	78.81	81.00	8748.00
chr18	31328383	31329011	628	628	0.00	36.00	15.50	16.00	9733.00
chr16	66431884	66432009	125	125	20.00	38.00	26.86	26.00	3358.00
chr19	47935155	47935702	547	547	0.00	569.00	214.50	211.00	117334.00
chr12	50291769	50291873	104	104	645.00	884.00	760.59	760.00	79101.00
chr11	1780198	1780317	119	119	1044.00	1463.00	1205.99	1169.00	143513.00
chr15	65392626	65393167	541	541	0.00	9.00	4.23	5.00	2287.00
chr2	86397871	86397967	96	96	59.00	129.00	109.86	116.00	10547.00
chr7	97866087	97866233	146	146	66.00	138.00	103.17	110.00	15063.00
chr11	60687157	60687402	245	245	56.00	200.00	130.78	126.00	32041.00
chr21	43307700	43309453	1753	1753	2.00	51.00	19.66	19.00	34471.00
chr14	24619269	24619657	388	388	32.00	132.00	78.43	77.00	30430.00
chr11	65320634	65320727	93	93	39.00	93.00	72.37	72.00	6730.00
chr16	29891184	29891385	201	201	203.00	439.00	319.58	350.00	64235.00
chr1	32207224	32207326	102	102	441.00	823.00	553.15	538.50	56421.00
chr11	72300218	72300394	176	176	0.00	465.00	150.19	6.00	26433.00
chr17	7608878	7609038	160	160	32.00	101.00	68.89	71.00	11022.00
chr19	7607646	7607814	168	168	101.00	190.00	145.77	156.50	24489.00
chr19	54966129	54966271	142	142	105.00	152.00	125.42	126.00	17809.00
chr12	57995027	57995131	104	104	74.00	170.00	110.60	100.00	11502.00
chr1	27428875	27429049	174	174	57.00	127.00	85.56	81.00	14888.00
chr2	27688277	27688385	108	108	4.00	40.00	30.18	33.00	3259.00
chr16	2691449	2692254	805	805	0.00	126.00	12.91	10.00	10394.00
chr9	131503813	131503933	120	120	331.00	598.00	481.02	497.00	57722.00
chr16	2347766	2347922	156	156	50.00	120.00	82.01	78.00	12794.00
chr17	80039884	80040036	152	152	296.00	442.00	358.90	350.00	54553.00
chr1	32204432	32204538	106	106	608.00	1130.00	838.07	876.50	88835.00
chr12	9242951	9243078	127	127	48.00	146.00	84.23	70.00	10697.00
chr3	49702661	49702751	90	90	74.00	156.00	114.97	107.00	10347.00
chr19	35820359	35820837	478	478	0.00	29.00	11.46	8.00	5476.00
chr1	201456762	201457615	853	853	2.00	72.00	33.07	30.00	28205.00
chr16	2334279	2334438	159	159	142.00	196.00	174.90	177.00	27809.00
chr10	73578373	73578481	108	108	3941.00	4969.00	4368.13	4286.00	471758.00
chr16	18530550	18530756	206	206	0.00	276.00	119.62	154.00	24641.00
chr16	16369094	16369300	206	206	0.00	272.00	116.61	150.00	24021.00
chr13	113975636	113975785	149	149	12.00	1156.00	495.05	22.00	73763.00
chr11	119293822	119294227	405	405	0.00	2122.00	205.86	23.00	83374.00
chr5	150505962	150506041	79	79	672.00	926.00	781.44	759.00	61734.00
chr22	44224939	44225078	139	139	578.00	842.00	711.43	713.00	98889.00
chr15	41865199	41865309	110	110	192.00	264.00	222.55	223.00	24481.00
chr17	25633807	25636298	2491	2491	0.00	629.00	102.46	60.00	255223.00
chr15	72495155	72495529	374	374	0.00	3310.00	1194.10	13.00	446595.00
chr9	42540272	42542124	1852	1852	0.00	17.00	5.25	5.00	9720.00
chr11	119290760	119291704	944	944	0.00	3538.00	1146.12	50.00	1081939.00
chr19	5219949	5220165	216	216	36.00	98.00	59.90	63.00	12938.00
chr15	63910769	63911153	384	384	0.00	3.00	0.81	0.00	312.00
chr17	74393879	74393969	90	90	65.00	137.00	99.24	102.00	8932.00
chr10	104129467	104129532	65	65	28.00	61.00	40.18	36.00	2612.00
chr3	142454224	142454620	396	396	0.00	12.00	3.06	0.00	1212.00
chr12	121205196	121205396	200	200	158.00	243.00	206.18	212.50	41235.00
chr3	31705570	31705724	154	154	13.00	35.00	24.70	25.00	3804.00
chr6	118635190	118636593	1403	1403	4.00	92.00	35.10	33.00	49252.00
chr8	10339867	10340829	962	962	0.00	31.00	9.07	7.00	8725.00
chr19	16952578	16952779	201	201	39.00	100.00	68.57	68.00	13782.00
chr8	110984486	110985016	530	530	7.00	79.00	24.97	18.00	13234.00
chr9	128001219	128001610	391	391	262.00	499.00	398.27	412.00	155722.00
chr11	73070878	73070997	119	119	35.00	68.00	56.38	59.00	6709.00
chr10	104130140	104130235	95	95	14.00	73.00	50.64	61.00	4811.00
chr5	95733039	95733173	134	134	0.00	13.00	5.92	8.00	793.00
chr19	59059400	59059547	147	147	315.00	407.00	360.50	361.00	52994.00
chr5	139943169	139943255	86	86	0.00	143.00	110.62	122.00	9513.00
chr17	73487771	73487981	210	210	94.00	192.00	132.29	128.00	27780.00
chr1	154315588	154315777	189	189	28.00	72.00	53.90	56.00	10187.00
chr14	95652726	95653070	344	344	0.00	22.00	11.93	11.00	4104.00
chr12	123639801	123640772	971	971	0.00	39.00	13.65	8.00	13251.00
chr22	47064870	47065171	301	301	0.00	0.00	0.00	0.00	0.00
chr5	24535220	24535388	168	168	9.00	25.00	17.96	18.00	3018.00
chr12	6806452	6806958	506	506	225.00	653.00	414.58	392.50	209780.00
chr22	29881711	29881836	125	125	121.00	220.00	183.56	195.00	22945.00
chr7	75894681	75894786	105	105	62.00	192.00	155.80	155.00	16359.00
chr12	121089007	121095893	6886	6886	0.00	138.00	14.31	8.00	98547.00
chr1	207940357	207942365	2008	2008	1.00	254.00	36.07	16.00	72425.00
chr7	154681166	154681240	74	74	423.00	541.00	492.69	497.00	36459.00
chr5	131696513	131697529	1016	1016	0.00	7.00	2.11	0.00	2142.00
chr11	1776135	1776258	123	123	822.00	1148.00	945.15	915.00	116254.00
chr8	11706554	11706673	119	119	470.00	742.00	611.12	599.00	72723.00
chr11	18759426	18759511	85	85	303.00	430.00	367.62	361.00	31248.00
chr16	61689373	61689625	252	252	23.00	118.00	57.00	40.00	14363.00
chr15	51750702	51750824	122	122	100.00	164.00	133.07	140.00	16234.00
chr9	35555056	35555698	642	642	149.00	380.00	254.36	239.00	163301.00
chr2	198356200	198356621	421	421	0.00	12.00	5.49	6.00	2313.00
chr9	131001723	131001794	71	71	1413.00	2049.00	1710.00	1712.00	121410.00
chr19	5214371	5214491	120	120	135.00	222.00	180.86	190.00	21703.00
chr22	35719488	35719623	135	135	103.00	182.00	142.54	145.00	19243.00
chr12	121678738	121679829	1091	1091	0.00	23.00	5.06	4.00	5518.00
chr14	23820960	23821064	104	104	862.00	1239.00	1054.74	1101.00	109693.00
chr1	32205710	32205779	69	69	446.00	581.00	500.62	492.00	34543.00
chr3	33420176	33420326	150	150	2.00	166.00	56.19	9.00	8429.00
chr9	114820707	114820966	259	259	9.00	47.00	28.27	34.00	7321.00
chr15	41865876	41866023	147	147	0.00	503.00	366.27	400.00	53841.00
