#chrom	start	end	size	num_data	min	max	mean	median	sum
chr6	44197643	44198218	575	575	0.00	207.00	53.91	29.00	30997.00
chr11	118981972	118982084	112	112	155.00	270.00	208.64	212.00	23368.00
chr5	150503846	150503952	106	106	0.00	1516.00	1048.87	1305.00	111180.00
chr11	118981761	118981878	117	117	83.00	246.00	154.98	134.00	18133.00
chr11	126314873	126315000	127	127	0.00	123.00	86.16	101.00	10942.00
chr1	159165808	159166244	436	436	0.00	396.00	57.42	0.00	25036.00
chr7	134893542	134893750	208	208	0.00	25.00	14.37	19.00	2989.00
chr9	121976196	121976433	237	237	39.00	175.00	104.29	91.00	24717.00
chr19	54691042	54691169	127	127	134.00	329.00	238.24	223.00	30256.00
chr22	38621430	38621600	170	170	196.00	592.00	393.51	413.00	66897.00
chr13	42035681	42036205	524	524	0.00	3.00	0.58	0.00	303.00
chr20	1915360	1915413	53	53	0.00	694.00	400.94	450.00	21250.00
chr5	14496987	14497126	139	139	28.00	323.00	141.47	129.00	19665.00
chr12	56528125	56528212	87	87	227.00	276.00	264.38	266.00	23001.00
chr3	47466974	47467101	127	127	218.00	384.00	287.12	270.00	36464.00
chr17	7415476	7415663	187	187	9.00	125.00	76.36	82.00	14280.00
chr3	33588037	33589252	1215	1215	0.00	198.00	30.07	0.00	36539.00
chr7	887833	888615	782	782	0.00	91.00	5.23	0.00	4092.00
chr10	24813251	24813693	442	442	0.00	154.00	60.90	60.00	26918.00
chr1	109812045	109812213	168	168	144.00	244.00	190.04	195.00	31927.00
chr19	15276597	15276902	305	305	63.00	295.00	164.67	147.00	50225.00
chr16	2334779	2334999	220	220	52.00	244.00	153.41	167.00	33751.00
chr16	68404761	68405261	500	500	0.00	150.00	56.47	59.00	28233.00
chr4	110969111	110969871	760	760	0.00	107.00	19.71	0.00	14978.00
chr1	145693161	145693996	835	835	0.00	96.00	11.58	0.00	9670.00
chr7	44282848	44282932	84	84	261.00	671.00	551.71	615.00	46344.00
chr2	220164315	220164508	193	193	0.00	537.00	188.92	0.00	36462.00
chr12	50472203	50472360	157	157	72.00	150.00	112.28	113.00	17628.00
chr2	220163768	220163833	65	65	234.00	401.00	323.31	324.00	21015.00
chr2	222289928	222290862	934	934	7.00	437.00	174.36	168.00	162849.00
chr12	57599133	57599268	135	135	111.00	238.00	166.05	163.00	22417.00
chr7	157475416	157475629	213	213	335.00	550.00	433.71	438.00	92380.00
chr1	32203800	32203927	127	127	227.00	786.00	468.94	483.00	59556.00
chr1	109811731	109811912	181	181	38.00	275.00	184.43	194.00	33382.00
chr9	140052830	140052975	145	145	214.00	397.00	309.47	304.00	44873.00
chr2	220161706	220161854	148	148	479.00	1068.00	771.10	776.50	114123.00
chr16	29896906	29897070	164	164	206.00	616.00	436.36	479.00	71563.00
chr16	47143393	47143622	229	229	0.00	13.00	5.14	0.00	1176.00
chr11	993753	993985	232	232	146.00	353.00	241.28	218.50	55977.00
chr9	124059698	124061137	1439	1439	0.00	150.00	28.12	0.00	40464.00
chr9	140350140	140350634	494	494	0.00	17.00	1.84	1.00	908.00
chr11	14504577	14504697	120	120	1.00	20.00	15.74	19.00	1889.00
chr3	49898612	49898733	121	121	212.00	538.00	392.15	380.00	47450.00
chr9	131811659	131811777	118	118	1.00	14.00	8.71	8.00	1028.00
chr9	131810705	131810818	113	113	0.00	94.00	12.26	1.00	1385.00
chr1	223400935	223401080	145	145	90.00	385.00	242.58	233.00	35174.00
chr12	125612185	125612820	635	635	0.00	209.00	22.80	0.00	14475.00
chr2	220088590	220088744	154	154	71.00	273.00	188.12	184.00	28970.00
chr9	70888487	70888750	263	263	0.00	11.00	2.04	0.00	537.00
chr14	69813756	69813898	142	142	120.00	385.00	214.20	208.00	30417.00
chr2	47399145	47399890	745	745	0.00	695.00	28.23	10.00	21033.00
chr11	62688689	62689041	352	352	0.00	112.00	26.23	0.00	9234.00
chr6	43745205	43745407	202	202	0.00	243.00	123.83	112.00	25014.00
chr3	11072492	11072997	505	505	0.00	728.00	92.15	1.00	46536.00
chr7	2696031	2696168	137	137	56.00	146.00	101.25	101.00	13871.00
chr16	14969196	14969279	83	83	231.00	434.00	347.31	352.00	28827.00
chr17	7377847	7378026	179	179	0.00	29.00	17.18	28.00	3076.00
chr12	65639640	65639719	79	79	73.00	163.00	96.67	73.00	7637.00
chr12	50294912	50295108	196	196	996.00	1457.00	1200.80	1171.00	235357.00
chr19	42485653	42485788	135	135	536.00	879.00	731.92	722.00	98809.00
chr10	99509230	99509343	113	113	4.00	101.00	47.45	48.00	5362.00
chr22	38883877	38888120	4243	4243	0.00	546.00	115.10	97.00	488364.00
chr12	49416372	49416658	286	286	31.00	208.00	114.50	115.00	32747.00
chr6	24843089	24843782	693	693	0.00	117.00	30.85	32.00	21382.00
chr5	176295561	176295665	104	104	97.00	191.00	121.07	106.00	12591.00
chr10	99510087	99510227	140	140	74.00	464.00	208.58	130.00	29201.00
chr1	159173658	159174770	1112	1112	0.00	132.00	42.59	27.00	47358.00
chr11	1780745	1780869	124	124	2527.00	3560.00	3137.79	3163.00	389086.00
chr19	42486059	42486258	199	199	253.00	982.00	745.94	820.00	148442.00
chr3	47465422	47465535	113	113	68.00	330.00	195.62	196.00	22105.00
chr1	21573713	21573856	143	143	0.00	33.00	17.21	15.00	2461.00
chr11	65320330	65320453	123	123	0.00	134.00	36.15	16.00	4447.00
chr3	47462420	47462519	99	99	60.00	188.00	118.59	125.00	11740.00
chr2	219204751	219204864	113	113	0.00	36.00	18.00	10.00	2034.00
chr1	43906123	43906257	134	134	0.00	129.00	54.48	20.00	7300.00
chr7	38785158	38785840	682	682	0.00	298.00	29.83	0.00	20342.00
chr2	153499932	153500058	126	126	28.00	86.00	45.38	47.00	5718.00
chr1	32203011	32203132	121	121	0.00	833.00	586.88	704.00	71012.00
chr22	42290823	42290941	118	118	402.00	751.00	589.19	602.00	69525.00
chr19	47940718	47940818	100	100	36.00	250.00	144.95	141.00	14495.00
chr4	119539150	119539274	124	124	0.00	0.00	0.00	0.00	0.00
chr17	44117067	44117250	183	183	0.00	45.00	24.29	23.00	4445.00
chr19	42485873	42485983	110	110	642.00	898.00	750.55	758.00	82561.00
chr6	44114583	44114664	81	81	0.00	86.00	71.68	70.00	5806.00
chr19	47941105	47941292	187	187	0.00	324.00	158.80	225.00	29696.00
chr11	73074250	73074500	250	250	78.00	226.00	135.45	134.00	33863.00
chr3	33418764	33418825	61	61	297.00	427.00	392.21	402.00	23925.00
chr1	700258	700505	247	247	0.00	27.00	12.06	11.00	2978.00
chr9	74319510	74319719	209	209	0.00	119.00	49.99	42.00	10447.00
chr16	2336694	2336968	274	274	9.00	320.00	161.75	144.00	44320.00
chr20	3575125	3575219	94	94	0.00	171.00	35.54	28.00	3341.00
chr9	139231377	139231529	152	152	71.00	169.00	112.86	122.00	17155.00
chr5	140515951	140516498	547	547	0.00	101.00	14.00	3.00	7659.00
chr1	21938208	21938309	101	101	86.00	356.00	251.18	286.00	25369.00
chr3	155659188	155659936	748	748	0.00	288.00	105.48	112.00	78897.00
chr16	27483068	27483241	173	173	39.00	158.00	100.84	106.00	17445.00
chr11	994071	994245	174	174	39.00	230.00	123.44	112.00	21479.00
chr7	71175745	71175913	168	168	459.00	944.00	694.07	660.00	116603.00
chr12	121204065	121204175	110	110	239.00	415.00	308.46	310.00	33931.00
chr7	73118679	73118753	74	74	171.00	397.00	279.78	306.00	20704.00
chr9	140972565	140972710	145	145	0.00	0.00	0.00	0.00	0.00
chr12	121683329	121684024	695	695	0.00	0.00	0.00	0.00	0.00
chr16	74493579	74493687	108	108	46.00	209.00	128.46	125.00	13874.00
chr2	36771518	36771641	123	123	50.00	143.00	90.50	96.00	11131.00
chr7	94187181	94187996	815	815	0.00	230.00	14.84	0.00	12094.00
chr14	94156951	94157239	288	288	0.00	15.00	5.25	0.00	1511.00
chr7	121739000	121739524	524	524	0.00	1.00	0.18	0.00	93.00
chr1	19549117	19549328	211	211	27.00	81.00	46.16	41.00	9740.00
chr19	5214571	5214747	176	176	54.00	145.00	100.26	102.00	17645.00
chr19	42557753	42557861	108	108	301.00	482.00	378.02	371.00	40826.00
chr15	102510686	102510925	239	239	0.00	0.00	0.00	0.00	0.00
chr5	167673761	167675376	1615	1615	0.00	132.00	21.83	5.00	35260.00
chr7	44282158	44282253	95	95	279.00	640.00	447.73	446.00	42534.00
chr2	160621061	160621717	656	656	0.00	477.00	82.52	24.00	54132.00
chr5	10426501	10426634	133	133	163.00	521.00	374.64	364.00	49827.00
chr16	1814301	1814460	159	159	266.00	629.00	452.19	480.00	71898.00
chr11	21581734	21581928	194	194	42.00	168.00	93.40	96.00	18120.00
chr3	126749085	126749255	170	170	82.00	214.00	146.94	141.00	24979.00
chr11	12237765	12237866	101	101	211.00	359.00	320.32	326.00	32352.00
chr6	31750872	31750963	91	91	0.00	131.00	72.90	46.00	6634.00
chr3	53124201	53124398	197	197	0.00	0.00	0.00	0.00	0.00
chr2	220161470	220161544	74	74	789.00	946.00	876.09	885.00	64831.00
chr2	128951046	128951785	739	739	0.00	134.00	43.99	43.00	32509.00
chr5	24535811	24535931	120	120	0.00	0.00	0.00	0.00	0.00
chr1	44083406	44083582	176	176	10.00	186.00	63.19	43.00	11122.00
chr1	32207653	32207818	165	165	171.00	380.00	270.61	250.00	44650.00
chr12	7293754	7294000	246	246	0.00	356.00	146.39	114.00	36011.00
chr3	131442289	131442469	180	180	0.00	74.00	38.54	45.00	6938.00
chr3	49898871	49899298	427	427	25.00	564.00	243.80	195.00	104104.00
chr16	66432358	66432464	106	106	0.00	50.00	33.79	44.00	3582.00
chr1	20982593	20982680	87	87	209.00	486.00	361.51	338.00	31451.00
chr16	68398653	68398809	156	156	0.00	105.00	24.12	0.00	3762.00
chr17	16676818	16678279	1461	1461	0.00	127.00	14.61	0.00	21338.00
chr1	109814899	109815027	128	128	205.00	391.00	323.55	345.00	41415.00
chr1	21940478	21940582	104	104	170.00	314.00	254.68	254.00	26487.00
chr20	57468284	57468793	509	509	0.00	0.00	0.00	0.00	0.00
chr3	127358087	127358366	279	279	213.00	763.00	501.64	467.00	139958.00
chr3	126735359	126735527	168	168	78.00	184.00	109.71	82.00	18432.00
chr10	103869140	103869264	124	124	464.00	739.00	602.47	618.50	74706.00
chr20	44520554	44520666	112	112	81.00	177.00	116.93	114.50	13096.00
chr1	32203252	32203356	104	104	330.00	817.00	557.09	554.00	57937.00
chr21	40186196	40186316	120	120	39.00	225.00	152.91	139.50	18349.00
chr5	111067153	111068349	1196	1196	0.00	281.00	38.43	2.00	45968.00
chr9	128002954	128003186	232	232	331.00	574.00	452.39	460.00	104955.00
chr1	43408896	43408992	96	96	275.00	453.00	345.86	339.00	33203.00
chr3	47463931	47464026	95	95	170.00	291.00	254.02	259.00	24132.00
chr2	220161160	220161238	78	78	791.00	1123.00	948.35	950.50	73971.00
chr11	62472772	62473089	317	317	1310.00	2148.00	1692.14	1714.00	536407.00
chr9	130986341	130986906	565	565	0.00	323.00	67.27	0.00	38010.00
chr14	69358769	69359000	231	231	58.00	287.00	195.99	202.00	45274.00
chr11	64416205	64416379	174	174	57.00	194.00	133.06	144.00	23152.00
chr17	8398454	8398559	105	105	66.00	172.00	138.10	151.00	14500.00
chr12	53572943	53574193	1250	1250	0.00	90.00	8.45	0.00	10557.00
chr17	17696544	17701827	5283	5283	0.00	331.00	62.31	51.00	329188.00
chr8	11705187	11705331	144	144	794.00	1901.00	1490.80	1549.50	214675.00
chr19	54963829	54963931	102	102	64.00	197.00	120.90	117.00	12332.00
chr2	70451682	70456295	4613	4613	0.00	118.00	18.87	0.00	87055.00
chr11	118873959	118874169	210	210	0.00	29.00	17.54	10.00	3684.00
chr10	75548427	75548581	154	154	0.00	6.00	2.38	0.00	366.00
chr6	33414351	33414563	212	212	233.00	1205.00	748.97	773.00	158782.00
chr17	80042910	80043032	122	122	100.00	225.00	168.21	179.00	20522.00
chr11	11470290	11470483	193	193	24.00	195.00	122.33	141.00	23610.00
chr8	23294446	23294771	325	325	0.00	290.00	139.22	115.00	45247.00
chr1	116932060	116932663	603	603	0.00	1108.00	262.22	25.00	158121.00
chr15	83222627	83222741	114	114	0.00	66.00	25.67	6.00	2926.00
chr3	9841562	9841751	189	189	0.00	9.00	4.35	1.00	822.00
chr1	116937731	116937907	176	176	791.00	1998.00	1237.53	1151.00	217806.00
chr16	87868019	87868197	178	178	73.00	388.00	256.03	269.00	45574.00
chr3	124209540	124209731	191	191	74.00	476.00	276.14	310.00	52743.00
chr7	71142195	71142291	96	96	284.00	761.00	516.65	480.00	49598.00
chr5	130497324	130497584	260	260	0.00	122.00	54.75	32.00	14234.00
chr13	100199238	100199358	120	120	177.00	439.00	312.93	312.00	37552.00
chr5	139943336	139943506	170	170	0.00	170.00	78.98	75.00	13427.00
chr17	74395529	74396002	473	473	0.00	80.00	38.46	36.00	18190.00
chr14	93179149	93179216	67	67	54.00	112.00	75.28	78.00	5044.00
chr4	160277004	160277310	306	306	4.00	218.00	79.22	80.00	24241.00
chr17	40666306	40666478	172	172	756.00	1194.00	972.41	1009.00	167254.00
chr15	34828065	34828207	142	142	0.00	120.00	39.56	22.00	5617.00
chr14	100165802	100165876	74	74	349.00	527.00	450.74	491.50	33355.00
chr22	20128089	20128231	142	142	16.00	125.00	58.19	63.00	8263.00
chr12	3392210	3394421	2211	2211	0.00	188.00	66.96	61.00	148045.00
chr17	16687866	16690667	2801	2801	0.00	48.00	4.78	0.00	13386.00
chr6	31664724	31664810	86	86	191.00	463.00	379.22	364.00	32613.00
chr6	30627512	30627611	99	99	164.00	351.00	268.91	351.00	26622.00
chr11	18752834	18755060	2226	2226	0.00	743.00	61.64	0.00	137211.00
chr12	109332602	109332731	129	129	163.00	303.00	239.84	244.00	30939.00
chr6	90072884	90073110	226	226	0.00	29.00	18.92	26.00	4276.00
chr16	2689371	2689711	340	340	0.00	29.00	12.30	11.00	4182.00
chr1	20987373	20987484	111	111	205.00	802.00	604.03	592.00	67047.00
chr14	85985300	85986667	1367	1367	0.00	88.00	12.66	0.00	17312.00
chr13	32863769	32863880	111	111	28.00	71.00	37.31	31.00	4141.00
chr16	1510418	1510528	110	110	44.00	96.00	64.52	58.00	7097.00
chr19	54963269	54963444	175	175	170.00	282.00	214.78	207.00	37587.00
chr6	44224078	44224233	155	155	4.00	97.00	36.12	37.00	5598.00
chr20	3151172	3152285	1113	1113	0.00	92.00	11.61	0.00	12920.00
chr1	892273	892405	132	132	54.00	194.00	106.30	105.00	14031.00
chr16	90192167	90192724	557	557	0.00	55.00	12.44	0.00	6928.00
chr9	111663704	111663810	106	106	76.00	220.00	151.46	144.00	16055.00
chr6	44108764	44108835	71	71	86.00	194.00	172.54	155.00	12250.00
chr1	36028802	36029027	225	225	2721.00	4734.00	3535.28	3453.00	795439.00
chr11	66807259	66807674	415	415	0.00	170.00	81.48	68.00	33813.00
chr1	178426817	178427679	862	862	0.00	86.00	24.25	0.00	20902.00
chr19	42482302	42482478	176	176	1073.00	1897.00	1361.84	1323.00	239683.00
chr1	44084718	44084873	155	155	17.00	116.00	67.86	55.00	10518.00
chr1	109812315	109812442	127	127	29.00	166.00	84.48	81.00	10729.00
chr3	180324268	180324391	123	123	0.00	0.00	0.00	0.00	0.00
chr15	63933668	63933842	174	174	0.00	87.00	50.75	45.00	8831.00
chr20	44521363	44521519	156	156	59.00	287.00	199.56	203.00	31131.00
chr3	33416779	33416910	131	131	104.00	457.00	235.28	217.00	30822.00
chr1	21934624	21934843	219	219	15.00	623.00	292.21	332.00	63993.00
chr14	69799801	69799886	85	85	70.00	124.00	97.79	82.00	8312.00
chr1	116936134	116936345	211	211	0.00	1355.00	951.22	1025.00	200707.00
chr14	23634493	23634645	152	152	16.00	91.00	56.32	56.00	8560.00
chr16	1402538	1402947	409	409	0.00	70.00	8.73	0.00	3569.00
chr9	20331	25000	4669	4669	0.00	317.00	12.91	0.00	60265.00
chr17	43545574	43545959	385	385	0.00	37.00	9.14	2.00	3517.00
chr13	100201418	100201476	58	58	136.00	316.00	175.60	172.00	10185.00
chr15	41865505	41865665	160	160	107.00	419.00	240.64	202.00	38502.00
chr19	19641688	19642196	508	508	0.00	0.00	0.00	0.00	0.00
chr11	134147593	134148159	566	566	0.00	163.00	23.59	0.00	13353.00
chr2	71656420	71657290	870	870	0.00	54.00	14.13	0.00	12292.00
chr7	97834775	97835016	241	241	45.00	115.00	79.10	81.00	19064.00
chr19	13363804	13363915	111	111	0.00	83.00	16.66	1.00	1849.00
chr18	31328383	31329011	628	628	0.00	2.00	0.25	0.00	154.00
chr16	66431884	66432009	125	125	0.00	149.00	69.17	50.00	8646.00
chr19	47935155	47935702	547	547	0.00	706.00	232.95	200.00	127425.00
chr12	50291769	50291873	104	104	615.00	998.00	767.62	784.00	79832.00
chr11	1780198	1780317	119	119	2040.00	2984.00	2432.29	2418.00	289442.00
chr15	65392626	65393167	541	541	0.00	1.00	0.02	0.00	12.00
chr2	86397871	86397967	96	96	36.00	226.00	141.83	132.00	13616.00
chr7	97866087	97866233	146	146	8.00	78.00	35.97	34.00	5251.00
chr11	60687157	60687402	245	245	21.00	201.00	92.88	100.00	22755.00
chr21	43307700	43309453	1753	1753	0.00	261.00	35.62	6.00	62435.00
chr14	24619269	24619657	388	388	0.00	132.00	70.74	70.00	27449.00
chr11	65320634	65320727	93	93	0.00	238.00	122.76	122.00	11417.00
chr16	29891184	29891385	201	201	348.00	694.00	505.32	512.00	101570.00
chr1	32207224	32207326	102	102	267.00	522.00	341.32	321.50	34815.00
chr11	72300218	72300394	176	176	0.00	362.00	117.77	1.00	20727.00
chr17	7608878	7609038	160	160	0.00	34.00	6.58	8.00	1053.00
chr19	7607646	7607814	168	168	7.00	88.00	30.38	16.00	5104.00
chr19	54966129	54966271	142	142	15.00	82.00	50.90	49.00	7228.00
chr12	57995027	57995131	104	104	7.00	230.00	130.31	179.00	13552.00
chr1	27428875	27429049	174	174	0.00	61.00	16.83	0.00	2929.00
chr2	27688277	27688385	108	108	0.00	92.00	28.25	0.00	3051.00
chr16	2691449	2692254	805	805	0.00	2.00	0.31	0.00	252.00
chr9	131503813	131503933	120	120	243.00	471.00	370.13	374.50	44416.00
chr16	2347766	2347922	156	156	94.00	168.00	135.26	139.00	21101.00
chr17	80039884	80040036	152	152	239.00	524.00	380.14	369.00	57781.00
chr1	32204432	32204538	106	106	616.00	1225.00	967.55	985.50	102560.00
chr12	9242951	9243078	127	127	147.00	315.00	234.04	229.00	29723.00
chr3	49702661	49702751	90	90	78.00	192.00	148.67	172.00	13380.00
chr19	35820359	35820837	478	478	0.00	17.00	6.57	0.00	3142.00
chr1	201456762	201457615	853	853	0.00	131.00	23.58	0.00	20115.00
chr16	2334279	2334438	159	159	171.00	336.00	244.77	249.00	38918.00
chr10	73578373	73578481	108	108	4661.00	7607.00	5722.04	5385.00	617980.00
chr16	18530550	18530756	206	206	0.00	456.00	233.59	320.00	48120.00
chr16	16369094	16369300	206	206	0.00	448.00	226.07	297.00	46571.00
chr13	113975636	113975785	149	149	0.00	1285.00	507.01	35.00	75544.00
chr11	119293822	119294227	405	405	0.00	2757.00	242.92	2.00	98381.00
chr5	150505962	150506041	79	79	1321.00	1574.00	1427.71	1421.00	112789.00
chr22	44224939	44225078	139	139	688.00	1230.00	939.62	892.00	130607.00
chr15	41865199	41865309	110	110	303.00	462.00	375.34	356.50	41287.00
chr17	25633807	25636298	2491	2491	0.00	692.00	106.38	72.00	264995.00
chr15	72495155	72495529	374	374	0.00	4180.00	1459.86	11.00	545989.00
chr9	42540272	42542124	1852	1852	0.00	2.00	0.11	0.00	197.00
chr11	119290760	119291704	944	944	0.00	4143.00	1346.18	19.00	1270792.00
chr19	5219949	5220165	216	216	50.00	167.00	85.90	87.00	18555.00
chr15	63910769	63911153	384	384	0.00	2.00	0.45	0.00	174.00
chr17	74393879	74393969	90	90	130.00	205.00	189.04	200.00	17014.00
chr10	104129467	104129532	65	65	0.00	54.00	36.63	54.00	2381.00
chr3	142454224	142454620	396	396	0.00	0.00	0.00	0.00	0.00
chr12	121205196	121205396	200	200	108.00	464.00	238.19	251.00	47638.00
chr3	31705570	31705724	154	154	3.00	37.00	18.80	20.00	2895.00
chr6	118635190	118636593	1403	1403	0.00	355.00	118.43	92.00	166161.00
chr8	10339867	10340829	962	962	0.00	20.00	2.10	0.00	2019.00
chr19	16952578	16952779	201	201	2.00	140.00	52.49	72.00	10550.00
chr8	110984486	110985016	530	530	0.00	90.00	29.77	6.00	15778.00
chr9	128001219	128001610	391	391	414.00	1071.00	751.91	726.00	293998.00
chr11	73070878	73070997	119	119	65.00	159.00	131.59	135.00	15659.00
chr10	104130140	104130235	95	95	0.00	0.00	0.00	0.00	0.00
chr5	95733039	95733173	134	134	0.00	31.00	9.54	3.00	1279.00
chr19	59059400	59059547	147	147	215.00	641.00	424.64	377.00	62422.00
chr5	139943169	139943255	86	86	0.00	106.00	75.63	80.00	6504.00
chr17	73487771	73487981	210	210	23.00	237.00	165.36	173.00	34725.00
chr1	154315588	154315777	189	189	0.00	30.00	10.23	0.00	1933.00
chr14	95652726	95653070	344	344	0.00	41.00	22.58	36.00	7766.00
chr12	123639801	123640772	971	971	0.00	50.00	10.18	0.00	9880.00
chr22	47064870	47065171	301	301	0.00	0.00	0.00	0.00	0.00
chr5	24535220	24535388	168	168	0.00	76.00	43.44	59.00	7298.00
chr12	6806452	6806958	506	506	129.00	651.00	286.34	270.00	144888.00
chr22	29881711	29881836	125	125	217.00	509.00	375.59	391.00	46949.00
chr7	75894681	75894786	105	105	133.00	316.00	203.35	182.00	21352.00
chr12	121089007	121095893	6886	6886	0.00	184.00	15.77	0.00	108597.00
chr1	207940357	207942365	2008	2008	0.00	593.00	59.54	16.00	119554.00
chr7	154681166	154681240	74	74	431.00	743.00	614.53	634.00	45475.00
chr5	131696513	131697529	1016	1016	0.00	0.00	0.00	0.00	0.00
chr11	1776135	1776258	123	123	1662.00	3118.00	2256.58	2123.00	277559.00
chr8	11706554	11706673	119	119	769.00	1275.00	1019.24	1013.00	121289.00
chr11	18759426	18759511	85	85	399.00	588.00	471.25	456.00	40056.00
chr16	61689373	61689625	252	252	0.00	150.00	81.96	71.00	20653.00
chr15	51750702	51750824	122	122	46.00	351.00	180.07	188.00	21968.00
chr9	35555056	35555698	642	642	114.00	817.00	416.66	404.50	267495.00
chr2	198356200	198356621	421	421	0.00	0.00	0.00	0.00	0.00
chr9	131001723	131001794	71	71	1363.00	1720.00	1581.97	1625.00	112320.00
chr19	5214371	5214491	120	120	104.00	246.00	187.28	196.00	22473.00
chr22	35719488	35719623	135	135	166.00	367.00	247.59	248.00	33425.00
chr12	121678738	121679829	1091	1091	0.00	31.00	2.86	0.00	3118.00
chr14	23820960	23821064	104	104	1449.00	1919.00	1714.38	1736.00	178295.00
chr1	32205710	32205779	69	69	338.00	479.00	396.90	372.00	27386.00
chr3	33420176	33420326	150	150	0.00	122.00	36.20	0.00	5430.00
chr9	114820707	114820966	259	259	0.00	135.00	59.71	63.00	15464.00
chr15	41865876	41866023	147	147	0.00	427.00	307.43	322.00	45192.00
