#chrom	start	end	size	num_data	min	max	mean	median	sum
chr8	56449623	56450530	907	907	5.00	104.00	40.68	40.00	36901.00
chr9	139354208	139354326	118	118	91.00	177.00	121.04	112.00	14283.00
chr1	32204908	32205236	328	328	1293.00	1746.00	1514.56	1533.00	496776.00
chr7	75608768	75608897	129	129	251.00	342.00	298.09	289.00	38453.00
chr19	45161029	45161178	149	149	158.00	368.00	281.71	302.00	41975.00
chr19	5243911	5244493	582	582	75.00	289.00	161.70	151.00	94112.00
chr6	32119585	32119717	132	132	13.00	992.00	492.63	527.50	65027.00
chr3	42670878	42672067	1189	1189	0.00	57.00	10.74	1.00	12765.00
chr11	45892392	45892485	93	93	469.00	578.00	498.66	491.00	46375.00
chr17	80040789	80040991	202	202	885.00	1278.00	1061.06	1041.00	214334.00
chr2	74902875	74903036	161	161	81.00	217.00	137.65	134.00	22162.00
chr17	38335969	38337946	1977	1977	0.00	340.00	34.84	21.00	68880.00
chr16	87870103	87870253	150	150	509.00	667.00	585.31	582.00	87797.00
chr1	32205947	32206142	195	195	947.00	1325.00	1121.78	1101.00	218747.00
chr6	44117553	44117702	149	149	5.00	745.00	447.85	564.00	66730.00
chr1	159163659	159163830	171	171	1319.00	1968.00	1664.53	1685.00	284634.00
chr3	445565	446023	458	458	0.00	50.00	6.35	0.00	2910.00
chr2	25048913	25048995	82	82	344.00	434.00	392.06	402.00	32149.00
chr10	99504485	99504672	187	187	125.00	245.00	185.93	188.00	34769.00
chr4	54364807	54365010	203	203	77.00	220.00	146.69	143.00	29778.00
chr17	1634367	1634552	185	185	40.00	198.00	107.39	101.00	19867.00
chr7	72416124	72416247	123	123	271.00	395.00	345.03	348.00	42439.00
chr1	208212169	208212329	160	160	156.00	219.00	194.94	198.00	31191.00
chr9	140952500	140952702	202	202	39.00	99.00	66.47	63.00	13427.00
chr6	44197325	44197528	203	203	96.00	178.00	128.90	127.00	26167.00
chr6	44197643	44198218	575	575	16.00	139.00	70.18	41.00	40356.00
chr11	118981972	118982084	112	112	442.00	610.00	537.32	545.50	60180.00
chr5	150503846	150503952	106	106	28.00	3054.00	2041.87	2528.00	216438.00
chr11	118981761	118981878	117	117	398.00	637.00	496.78	462.00	58123.00
chr11	126314873	126315000	127	127	153.00	227.00	195.10	198.00	24778.00
chr1	159165808	159166244	436	436	0.00	1625.00	294.33	10.00	128328.00
chr7	134893542	134893750	208	208	63.00	184.00	134.48	148.00	27971.00
chr9	121976196	121976433	237	237	379.00	795.00	581.43	632.00	137799.00
chr19	54691042	54691169	127	127	600.00	968.00	775.32	733.00	98466.00
chr22	38621430	38621600	170	170	669.00	982.00	827.94	818.50	140750.00
chr13	42035681	42036205	524	524	0.00	34.00	11.95	11.00	6264.00
chr20	1915360	1915413	53	53	16.00	2003.00	1457.19	1868.00	77231.00
chr5	14496987	14497126	139	139	273.00	500.00	354.98	337.00	49342.00
chr12	56528125	56528212	87	87	142.00	181.00	166.89	168.00	14519.00
chr3	47466974	47467101	127	127	178.00	300.00	241.64	243.00	30688.00
chr17	7415476	7415663	187	187	199.00	432.00	320.45	359.00	59925.00
chr3	33588037	33589252	1215	1215	0.00	42.00	11.85	10.00	14393.00
chr7	887833	888615	782	782	9.00	114.00	44.88	37.00	35096.00
chr10	24813251	24813693	442	442	27.00	289.00	165.08	183.00	72965.00
chr1	109812045	109812213	168	168	390.00	667.00	547.41	525.00	91965.00
chr19	15276597	15276902	305	305	121.00	265.00	186.83	181.00	56982.00
chr16	2334779	2334999	220	220	432.00	681.00	545.59	528.50	120030.00
chr16	68404761	68405261	500	500	44.00	164.00	104.25	105.00	52124.00
chr4	110969111	110969871	760	760	0.00	126.00	40.49	37.00	30770.00
chr1	145693161	145693996	835	835	9.00	83.00	45.22	44.00	37762.00
chr7	44282848	44282932	84	84	1169.00	1477.00	1329.42	1327.00	111671.00
chr2	220164315	220164508	193	193	16.00	1191.00	482.93	20.00	93206.00
chr12	50472203	50472360	157	157	215.00	303.00	251.65	252.00	39509.00
chr2	220163768	220163833	65	65	915.00	1264.00	1076.52	1060.00	69974.00
chr2	222289928	222290862	934	934	222.00	484.00	348.76	345.00	325742.00
chr12	57599133	57599268	135	135	339.00	571.00	431.77	413.00	58289.00
chr7	157475416	157475629	213	213	716.00	1016.00	846.82	828.00	180373.00
chr1	32203800	32203927	127	127	1486.00	2071.00	1784.17	1807.00	226589.00
chr1	109811731	109811912	181	181	460.00	695.00	603.46	611.00	109227.00
chr9	140052830	140052975	145	145	975.00	1509.00	1269.70	1292.00	184107.00
chr2	220161706	220161854	148	148	1831.00	2556.00	2189.08	2188.50	323984.00
chr16	29896906	29897070	164	164	449.00	768.00	631.84	646.00	103622.00
chr16	47143393	47143622	229	229	172.00	266.00	209.19	207.00	47904.00
chr11	993753	993985	232	232	356.00	874.00	677.90	753.50	157273.00
chr9	124059698	124061137	1439	1439	2.00	98.00	45.42	47.00	65362.00
chr9	140350140	140350634	494	494	29.00	120.00	68.20	63.00	33692.00
chr11	14504577	14504697	120	120	170.00	329.00	227.72	202.00	27327.00
chr3	49898612	49898733	121	121	1025.00	1530.00	1282.03	1260.00	155126.00
chr9	131811659	131811777	118	118	115.00	174.00	150.30	153.50	17735.00
chr9	131810705	131810818	113	113	116.00	185.00	156.12	157.00	17641.00
chr1	223400935	223401080	145	145	470.00	818.00	634.98	629.00	92072.00
chr12	125612185	125612820	635	635	0.00	336.00	66.94	14.00	42507.00
chr2	220088590	220088744	154	154	375.00	605.00	525.94	537.00	80994.00
chr9	70888487	70888750	263	263	0.00	6.00	1.92	1.00	506.00
chr14	69813756	69813898	142	142	407.00	632.00	488.00	482.00	69296.00
chr2	47399145	47399890	745	745	3.00	886.00	108.27	86.00	80664.00
chr11	62688689	62689041	352	352	0.00	262.00	59.51	17.00	20946.00
chr6	43745205	43745407	202	202	34.00	1428.00	1210.58	1239.50	244537.00
chr3	11072492	11072997	505	505	9.00	615.00	136.20	32.00	68783.00
chr7	2696031	2696168	137	137	555.00	700.00	633.00	639.00	86721.00
chr16	14969196	14969279	83	83	456.00	682.00	563.87	585.00	46801.00
chr17	7377847	7378026	179	179	0.00	2.00	0.03	0.00	6.00
chr12	65639640	65639719	79	79	215.00	321.00	257.01	239.00	20304.00
chr12	50294912	50295108	196	196	2421.00	3399.00	2744.92	2729.00	538005.00
chr19	42485653	42485788	135	135	2068.00	2724.00	2429.53	2471.00	327987.00
chr10	99509230	99509343	113	113	186.00	334.00	239.45	221.00	27058.00
chr22	38883877	38888120	4243	4243	84.00	1799.00	462.43	354.00	1962087.00
chr12	49416372	49416658	286	286	149.00	302.00	206.01	200.50	58918.00
chr6	24843089	24843782	693	693	86.00	226.00	133.74	130.00	92683.00
chr5	176295561	176295665	104	104	450.00	571.00	513.68	512.50	53423.00
chr10	99510087	99510227	140	140	306.00	626.00	399.52	345.00	55933.00
chr1	159173658	159174770	1112	1112	11.00	342.00	85.93	55.00	95556.00
chr11	1780745	1780869	124	124	2732.00	3905.00	3306.70	3317.00	410031.00
chr19	42486059	42486258	199	199	1428.00	2572.00	2021.90	2034.00	402359.00
chr3	47465422	47465535	113	113	311.00	372.00	333.01	330.00	37630.00
chr1	21573713	21573856	143	143	116.00	204.00	152.37	152.00	21789.00
chr11	65320330	65320453	123	123	290.00	461.00	382.83	389.00	47088.00
chr3	47462420	47462519	99	99	317.00	544.00	446.41	468.00	44195.00
chr2	219204751	219204864	113	113	205.00	321.00	283.69	291.00	32057.00
chr1	43906123	43906257	134	134	26.00	46.00	33.87	38.00	4539.00
chr7	38785158	38785840	682	682	3.00	796.00	70.46	20.00	48052.00
chr2	153499932	153500058	126	126	94.00	157.00	128.88	128.00	16239.00
chr1	32203011	32203132	121	121	11.00	1857.00	1363.61	1575.00	164997.00
chr22	42290823	42290941	118	118	1004.00	1794.00	1454.62	1395.00	171645.00
chr19	47940718	47940818	100	100	653.00	804.00	730.39	734.50	73039.00
chr4	119539150	119539274	124	124	17.00	37.00	29.35	31.00	3639.00
chr17	44117067	44117250	183	183	85.00	156.00	127.83	134.00	23392.00
chr19	42485873	42485983	110	110	1848.00	2307.00	2092.09	2110.00	230130.00
chr6	44114583	44114664	81	81	130.00	255.00	207.58	222.00	16814.00
chr19	47941105	47941292	187	187	10.00	1010.00	585.58	825.00	109504.00
chr11	73074250	73074500	250	250	257.00	424.00	348.12	352.00	87030.00
chr3	33418764	33418825	61	61	427.00	566.00	497.13	488.00	30325.00
chr1	700258	700505	247	247	0.00	34.00	20.27	23.00	5007.00
chr9	74319510	74319719	209	209	84.00	247.00	145.65	134.00	30440.00
chr16	2336694	2336968	274	274	234.00	708.00	482.07	523.00	132086.00
chr20	3575125	3575219	94	94	139.00	190.00	160.10	157.50	15049.00
chr9	139231377	139231529	152	152	142.00	272.00	201.99	202.00	30703.00
chr5	140515951	140516498	547	547	26.00	117.00	65.91	61.00	36054.00
chr1	21938208	21938309	101	101	713.00	943.00	848.07	866.00	85655.00
chr3	155659188	155659936	748	748	10.00	226.00	99.02	91.00	74064.00
chr16	27483068	27483241	173	173	255.00	403.00	320.08	317.00	55373.00
chr11	994071	994245	174	174	348.00	513.00	423.90	422.00	73759.00
chr7	71175745	71175913	168	168	961.00	1315.00	1132.62	1112.00	190281.00
chr12	121204065	121204175	110	110	438.00	670.00	571.75	570.00	62893.00
chr7	73118679	73118753	74	74	1392.00	1580.00	1468.66	1464.50	108681.00
chr9	140972565	140972710	145	145	103.00	202.00	161.62	162.00	23435.00
chr12	121683329	121684024	695	695	0.00	81.00	34.39	39.00	23903.00
chr16	74493579	74493687	108	108	350.00	445.00	396.65	399.00	42838.00
chr2	36771518	36771641	123	123	265.00	464.00	358.80	355.00	44133.00
chr7	94187181	94187996	815	815	0.00	105.00	45.67	47.00	37224.00
chr14	94156951	94157239	288	288	5.00	23.00	12.93	12.00	3725.00
chr7	121739000	121739524	524	524	0.00	138.00	37.24	26.00	19514.00
chr1	19549117	19549328	211	211	153.00	330.00	203.94	191.00	43032.00
chr19	5214571	5214747	176	176	135.00	449.00	283.51	257.00	49898.00
chr19	42557753	42557861	108	108	593.00	898.00	807.18	825.00	87175.00
chr15	102510686	102510925	239	239	0.00	87.00	46.56	46.00	11129.00
chr5	167673761	167675376	1615	1615	6.00	195.00	87.19	88.00	140813.00
chr7	44282158	44282253	95	95	1185.00	1793.00	1474.14	1434.00	140043.00
chr2	160621061	160621717	656	656	8.00	465.00	59.82	30.00	39243.00
chr5	10426501	10426634	133	133	488.00	729.00	624.92	623.00	83114.00
chr16	1814301	1814460	159	159	906.00	1058.00	972.94	966.00	154698.00
chr11	21581734	21581928	194	194	223.00	388.00	300.60	297.00	58317.00
chr3	126749085	126749255	170	170	237.00	457.00	351.05	372.00	59678.00
chr11	12237765	12237866	101	101	191.00	296.00	242.88	245.00	24531.00
chr6	31750872	31750963	91	91	101.00	154.00	131.07	132.00	11927.00
chr3	53124201	53124398	197	197	26.00	65.00	43.05	41.00	8480.00
chr2	220161470	220161544	74	74	1826.00	2232.00	2071.42	2080.50	153285.00
chr2	128951046	128951785	739	739	15.00	141.00	91.61	94.00	67697.00
chr5	24535811	24535931	120	120	65.00	141.00	107.43	111.00	12892.00
chr1	44083406	44083582	176	176	573.00	806.00	703.30	702.50	123780.00
chr1	32207653	32207818	165	165	841.00	1222.00	1012.70	1012.00	167096.00
chr12	7293754	7294000	246	246	0.00	792.00	462.34	678.50	113735.00
chr3	131442289	131442469	180	180	108.00	247.00	184.31	199.00	33175.00
chr3	49898871	49899298	427	427	37.00	1615.00	690.92	958.00	295023.00
chr16	66432358	66432464	106	106	122.00	244.00	214.46	226.00	22733.00
chr1	20982593	20982680	87	87	606.00	817.00	751.71	764.00	65399.00
chr16	68398653	68398809	156	156	161.00	257.00	206.97	201.00	32287.00
chr17	16676818	16678279	1461	1461	0.00	139.00	32.74	19.00	47835.00
chr1	109814899	109815027	128	128	1095.00	1304.00	1195.62	1201.00	153039.00
chr1	21940478	21940582	104	104	1010.00	1301.00	1183.62	1200.50	123097.00
chr20	57468284	57468793	509	509	0.00	78.00	36.41	31.00	18532.00
chr3	127358087	127358366	279	279	588.00	1449.00	1078.91	1095.00	301017.00
chr3	126735359	126735527	168	168	97.00	178.00	137.12	135.00	23036.00
chr10	103869140	103869264	124	124	658.00	844.00	728.38	724.50	90319.00
chr20	44520554	44520666	112	112	216.00	327.00	267.22	269.50	29929.00
chr1	32203252	32203356	104	104	1298.00	1694.00	1549.89	1581.00	161189.00
chr21	40186196	40186316	120	120	480.00	624.00	555.13	556.00	66616.00
chr5	111067153	111068349	1196	1196	0.00	86.00	20.47	12.00	24480.00
chr9	128002954	128003186	232	232	891.00	1230.00	1063.47	1066.00	246725.00
chr1	43408896	43408992	96	96	890.00	1516.00	1191.23	1209.50	114358.00
chr3	47463931	47464026	95	95	246.00	426.00	364.15	383.00	34594.00
chr2	220161160	220161238	78	78	1752.00	2078.00	1962.79	1985.00	153098.00
chr11	62472772	62473089	317	317	2220.00	3917.00	3068.20	3122.00	972620.00
chr9	130986341	130986906	565	565	0.00	1015.00	199.79	7.00	112879.00
chr14	69358769	69359000	231	231	453.00	800.00	625.95	642.00	144595.00
chr11	64416205	64416379	174	174	503.00	758.00	644.16	658.50	112083.00
chr17	8398454	8398559	105	105	356.00	505.00	430.23	428.00	45174.00
chr12	53572943	53574193	1250	1250	9.00	92.00	35.41	28.00	44260.00
chr17	17696544	17701827	5283	5283	10.00	446.00	147.22	122.00	777764.00
chr8	11705187	11705331	144	144	3084.00	4569.00	4029.11	4146.50	580192.00
chr19	54963829	54963931	102	102	200.00	421.00	317.78	302.00	32414.00
chr2	70451682	70456295	4613	4613	0.00	270.00	42.31	35.00	195161.00
chr11	118873959	118874169	210	210	0.00	16.00	5.41	5.00	1137.00
chr10	75548427	75548581	154	154	35.00	79.00	57.90	58.00	8916.00
chr6	33414351	33414563	212	212	862.00	1458.00	1197.72	1198.50	253916.00
chr17	80042910	80043032	122	122	363.00	519.00	424.99	409.50	51849.00
chr11	11470290	11470483	193	193	350.00	578.00	466.57	478.00	90048.00
chr8	23294446	23294771	325	325	113.00	278.00	181.68	170.00	59046.00
chr1	116932060	116932663	603	603	4.00	2360.00	835.23	34.00	503641.00
chr15	83222627	83222741	114	114	172.00	276.00	213.65	213.00	24356.00
chr3	9841562	9841751	189	189	39.00	92.00	58.84	58.00	11121.00
chr1	116937731	116937907	176	176	2409.00	5076.00	3320.02	3165.50	584324.00
chr16	87868019	87868197	178	178	364.00	663.00	526.22	539.50	93667.00
chr3	124209540	124209731	191	191	882.00	1179.00	1024.85	1016.00	195747.00
chr7	71142195	71142291	96	96	884.00	1036.00	942.98	930.50	90526.00
chr5	130497324	130497584	260	260	4.00	65.00	28.73	21.00	7471.00
chr13	100199238	100199358	120	120	826.00	1052.00	934.60	929.00	112152.00
chr5	139943336	139943506	170	170	26.00	432.00	333.24	359.50	56650.00
chr17	74395529	74396002	473	473	86.00	242.00	153.41	148.00	72562.00
chr14	93179149	93179216	67	67	330.00	394.00	359.99	357.00	24119.00
chr4	160277004	160277310	306	306	49.00	1115.00	547.72	507.00	167602.00
chr17	40666306	40666478	172	172	1614.00	2206.00	1900.88	1865.50	326952.00
chr15	34828065	34828207	142	142	11.00	269.00	152.91	152.50	21713.00
chr14	100165802	100165876	74	74	1343.00	1632.00	1473.36	1467.00	109029.00
chr22	20128089	20128231	142	142	36.00	317.00	174.25	218.00	24744.00
chr12	3392210	3394421	2211	2211	5.00	345.00	139.56	130.00	308570.00
chr17	16687866	16690667	2801	2801	0.00	120.00	31.70	28.00	88797.00
chr6	31664724	31664810	86	86	231.00	345.00	282.57	283.00	24301.00
chr6	30627512	30627611	99	99	75.00	129.00	104.49	105.00	10345.00
chr11	18752834	18755060	2226	2226	0.00	1120.00	110.98	28.00	247038.00
chr12	109332602	109332731	129	129	344.00	507.00	430.07	433.00	55479.00
chr6	90072884	90073110	226	226	23.00	46.00	32.25	32.00	7289.00
chr16	2689371	2689711	340	340	10.00	35.00	24.75	25.00	8415.00
chr1	20987373	20987484	111	111	731.00	921.00	796.04	788.00	88360.00
chr14	85985300	85986667	1367	1367	0.00	53.00	15.41	10.00	21067.00
chr13	32863769	32863880	111	111	354.00	470.00	409.08	406.00	45408.00
chr16	1510418	1510528	110	110	117.00	176.00	145.59	146.50	16015.00
chr19	54963269	54963444	175	175	315.00	402.00	356.11	348.00	62319.00
chr6	44224078	44224233	155	155	175.00	329.00	253.93	243.00	39359.00
chr20	3151172	3152285	1113	1113	0.00	38.00	11.63	11.00	12943.00
chr1	892273	892405	132	132	240.00	364.00	307.00	314.00	40524.00
chr16	90192167	90192724	557	557	0.00	60.00	21.19	19.00	11805.00
chr9	111663704	111663810	106	106	82.00	136.00	113.65	116.00	12047.00
chr6	44108764	44108835	71	71	215.00	352.00	272.31	268.00	19334.00
chr1	36028802	36029027	225	225	4801.00	8875.00	6253.07	5571.00	1406941.00
chr11	66807259	66807674	415	415	6.00	156.00	95.12	92.00	39473.00
chr1	178426817	178427679	862	862	13.00	100.00	40.41	39.00	34834.00
chr19	42482302	42482478	176	176	2725.00	3623.00	3136.16	3149.00	551965.00
chr1	44084718	44084873	155	155	530.00	912.00	763.97	800.00	118415.00
chr1	109812315	109812442	127	127	598.00	729.00	657.20	655.00	83465.00
chr3	180324268	180324391	123	123	99.00	209.00	168.53	180.00	20729.00
chr15	63933668	63933842	174	174	76.00	150.00	111.51	111.00	19402.00
chr20	44521363	44521519	156	156	388.00	668.00	494.88	472.50	77201.00
chr3	33416779	33416910	131	131	180.00	452.00	274.80	251.00	35999.00
chr1	21934624	21934843	219	219	0.00	1683.00	704.02	962.00	154181.00
chr14	69799801	69799886	85	85	340.00	443.00	398.14	401.00	33842.00
chr1	116936134	116936345	211	211	2.00	3603.00	2864.87	3134.00	604487.00
chr14	23634493	23634645	152	152	26.00	83.00	46.19	45.00	7021.00
chr16	1402538	1402947	409	409	0.00	20.00	7.52	7.00	3077.00
chr9	20331	25000	4669	4669	0.00	256.00	33.15	20.00	154788.00
chr17	43545574	43545959	385	385	18.00	99.00	56.21	56.00	21640.00
chr13	100201418	100201476	58	58	901.00	1021.00	943.38	933.50	54716.00
chr15	41865505	41865665	160	160	811.00	1418.00	1049.19	1008.00	167871.00
chr19	19641688	19642196	508	508	0.00	29.00	13.92	12.00	7072.00
chr11	134147593	134148159	566	566	1.00	61.00	27.89	27.00	15784.00
chr2	71656420	71657290	870	870	0.00	75.00	42.16	44.00	36679.00
chr7	97834775	97835016	241	241	151.00	448.00	305.66	317.00	73663.00
chr19	13363804	13363915	111	111	92.00	170.00	134.63	138.00	14944.00
chr18	31328383	31329011	628	628	11.00	72.00	40.31	41.00	25315.00
chr16	66431884	66432009	125	125	158.00	230.00	194.42	196.00	24302.00
chr19	47935155	47935702	547	547	0.00	1255.00	514.58	596.00	281476.00
chr12	50291769	50291873	104	104	1882.00	2481.00	2087.31	2039.00	217080.00
chr11	1780198	1780317	119	119	3123.00	3801.00	3464.79	3462.00	412310.00
chr15	65392626	65393167	541	541	0.00	26.00	10.22	11.00	5528.00
chr2	86397871	86397967	96	96	166.00	217.00	194.50	194.00	18672.00
chr7	97866087	97866233	146	146	102.00	169.00	130.27	129.50	19020.00
chr11	60687157	60687402	245	245	149.00	397.00	281.78	270.00	69037.00
chr21	43307700	43309453	1753	1753	1.00	173.00	93.41	95.00	163747.00
chr14	24619269	24619657	388	388	67.00	226.00	114.49	109.00	44422.00
chr11	65320634	65320727	93	93	243.00	409.00	301.47	282.00	28037.00
chr16	29891184	29891385	201	201	648.00	1161.00	860.52	846.00	172965.00
chr1	32207224	32207326	102	102	999.00	1187.00	1072.51	1066.50	109396.00
chr11	72300218	72300394	176	176	0.00	952.00	280.01	2.00	49282.00
chr17	7608878	7609038	160	160	126.00	209.00	172.40	174.00	27584.00
chr19	7607646	7607814	168	168	409.00	557.00	478.25	479.50	80346.00
chr19	54966129	54966271	142	142	220.00	379.00	308.15	318.00	43757.00
chr12	57995027	57995131	104	104	211.00	328.00	280.49	276.00	29171.00
chr1	27428875	27429049	174	174	76.00	140.00	112.16	111.00	19516.00
chr2	27688277	27688385	108	108	26.00	59.00	43.36	43.00	4683.00
chr16	2691449	2692254	805	805	5.00	64.00	27.57	28.00	22191.00
chr9	131503813	131503933	120	120	632.00	1002.00	837.77	840.00	100532.00
chr16	2347766	2347922	156	156	197.00	323.00	251.44	244.00	39225.00
chr17	80039884	80040036	152	152	756.00	1060.00	860.71	833.50	130828.00
chr1	32204432	32204538	106	106	1476.00	2013.00	1731.49	1759.50	183538.00
chr12	9242951	9243078	127	127	228.00	349.00	291.67	296.00	37042.00
chr3	49702661	49702751	90	90	209.00	388.00	312.96	320.50	28166.00
chr19	35820359	35820837	478	478	28.00	125.00	68.85	64.00	32910.00
chr1	201456762	201457615	853	853	22.00	129.00	77.85	76.00	66410.00
chr16	2334279	2334438	159	159	499.00	719.00	618.89	624.00	98403.00
chr10	73578373	73578481	108	108	11382.00	13753.00	12340.79	12359.00	1332805.00
chr16	18530550	18530756	206	206	12.00	775.00	420.57	621.00	86638.00
chr16	16369094	16369300	206	206	12.00	754.00	411.34	609.50	84736.00
chr13	113975636	113975785	149	149	26.00	2597.00	1012.51	31.00	150864.00
chr11	119293822	119294227	405	405	11.00	6779.00	614.76	50.00	248976.00
chr5	150505962	150506041	79	79	1400.00	2074.00	1618.46	1528.00	127858.00
chr22	44224939	44225078	139	139	1184.00	1763.00	1450.33	1435.00	201596.00
chr15	41865199	41865309	110	110	782.00	1061.00	899.96	889.50	98996.00
chr17	25633807	25636298	2491	2491	0.00	1190.00	370.63	239.00	923239.00
chr15	72495155	72495529	374	374	27.00	7219.00	2693.58	62.00	1007400.00
chr9	42540272	42542124	1852	1852	0.00	68.00	22.41	19.00	41511.00
chr11	119290760	119291704	944	944	1.00	10512.00	3412.78	35.00	3221669.00
chr19	5219949	5220165	216	216	157.00	365.00	236.90	210.50	51170.00
chr15	63910769	63911153	384	384	0.00	46.00	19.56	24.00	7512.00
chr17	74393879	74393969	90	90	140.00	201.00	172.00	171.00	15480.00
chr10	104129467	104129532	65	65	106.00	162.00	130.26	128.00	8467.00
chr3	142454224	142454620	396	396	0.00	43.00	15.53	12.00	6148.00
chr12	121205196	121205396	200	200	374.00	695.00	504.56	496.00	100912.00
chr3	31705570	31705724	154	154	40.00	134.00	81.01	83.00	12475.00
chr6	118635190	118636593	1403	1403	61.00	418.00	202.59	190.00	284237.00
chr8	10339867	10340829	962	962	5.00	66.00	26.89	22.00	25866.00
chr19	16952578	16952779	201	201	188.00	391.00	279.17	281.00	56113.00
chr8	110984486	110985016	530	530	62.00	170.00	111.91	108.00	59314.00
chr9	128001219	128001610	391	391	1270.00	2001.00	1668.41	1694.00	652349.00
chr11	73070878	73070997	119	119	204.00	305.00	247.02	252.00	29395.00
chr10	104130140	104130235	95	95	87.00	165.00	137.95	143.00	13105.00
chr5	95733039	95733173	134	134	24.00	70.00	43.99	42.00	5894.00
chr19	59059400	59059547	147	147	621.00	994.00	793.50	783.00	116644.00
chr5	139943169	139943255	86	86	46.00	229.00	177.24	189.00	15243.00
chr17	73487771	73487981	210	210	161.00	324.00	245.22	254.00	51496.00
chr1	154315588	154315777	189	189	39.00	117.00	75.75	82.00	14317.00
chr14	95652726	95653070	344	344	58.00	179.00	96.83	88.00	33311.00
chr12	123639801	123640772	971	971	0.00	151.00	37.70	31.00	36611.00
chr22	47064870	47065171	301	301	0.00	11.00	2.67	2.00	803.00
chr5	24535220	24535388	168	168	107.00	193.00	151.85	150.00	25510.00
chr12	6806452	6806958	506	506	416.00	1454.00	932.67	966.50	471932.00
chr22	29881711	29881836	125	125	328.00	562.00	427.43	413.00	53429.00
chr7	75894681	75894786	105	105	55.00	88.00	72.44	76.00	7606.00
chr12	121089007	121095893	6886	6886	0.00	118.00	24.00	21.00	165246.00
chr1	207940357	207942365	2008	2008	0.00	831.00	126.84	61.50	254704.00
chr7	154681166	154681240	74	74	1050.00	1431.00	1246.23	1233.00	92221.00
chr5	131696513	131697529	1016	1016	0.00	20.00	6.74	2.00	6845.00
chr11	1776135	1776258	123	123	2621.00	3895.00	3250.81	3206.00	399850.00
chr8	11706554	11706673	119	119	2222.00	3285.00	2714.75	2722.00	323055.00
chr11	18759426	18759511	85	85	666.00	967.00	793.48	789.00	67446.00
chr16	61689373	61689625	252	252	194.00	348.00	268.40	254.50	67638.00
chr15	51750702	51750824	122	122	411.00	532.00	468.40	467.00	57145.00
chr9	35555056	35555698	642	642	454.00	872.00	668.43	683.00	429133.00
chr2	198356200	198356621	421	421	0.00	55.00	19.90	15.00	8377.00
chr9	131001723	131001794	71	71	3856.00	4579.00	4340.66	4393.00	308187.00
chr19	5214371	5214491	120	120	448.00	696.00	607.31	630.00	72877.00
chr22	35719488	35719623	135	135	296.00	437.00	378.59	389.00	51110.00
