#chrom	start	end	size	num_data	min	max	mean	median	sum
chr7	75608768	75608897	129	129	162.00	236.00	196.37	195.00	25332.00
chr19	45161029	45161178	149	149	27.00	225.00	154.88	169.00	23077.00
chr19	5243911	5244493	582	582	111.00	301.00	202.88	201.00	118077.00
chr6	32119585	32119717	132	132	19.00	982.00	441.35	441.00	58258.00
chr3	42670878	42672067	1189	1189	0.00	78.00	7.74	3.00	9204.00
chr11	45892392	45892485	93	93	439.00	563.00	501.54	502.00	46643.00
chr17	80040789	80040991	202	202	1097.00	1507.00	1278.44	1290.00	258244.00
chr2	74902875	74903036	161	161	94.00	149.00	122.74	125.00	19761.00
chr17	38335969	38337946	1977	1977	0.00	399.00	32.91	17.00	65062.00
chr16	87870103	87870253	150	150	426.00	630.00	537.81	533.50	80672.00
chr1	32205947	32206142	195	195	961.00	1646.00	1291.44	1296.00	251830.00
chr6	44117553	44117702	149	149	4.00	642.00	403.05	548.00	60055.00
chr1	159163659	159163830	171	171	1944.00	2584.00	2280.68	2272.00	389996.00
chr3	445565	446023	458	458	6.00	35.00	18.79	19.00	8608.00
chr2	25048913	25048995	82	82	263.00	365.00	311.39	296.00	25534.00
chr10	99504485	99504672	187	187	174.00	318.00	234.94	237.00	43933.00
chr4	54364807	54365010	203	203	142.00	272.00	188.63	180.00	38291.00
chr17	1634367	1634552	185	185	34.00	84.00	59.46	53.00	11000.00
chr7	72416124	72416247	123	123	289.00	399.00	333.63	324.00	41037.00
chr1	208212169	208212329	160	160	146.00	215.00	172.07	170.00	27531.00
chr9	140952500	140952702	202	202	84.00	161.00	117.97	113.00	23830.00
chr6	44197325	44197528	203	203	125.00	178.00	151.55	152.00	30765.00
chr6	44197643	44198218	575	575	28.00	237.00	100.94	82.00	58040.00
chr11	118981972	118982084	112	112	662.00	832.00	757.43	757.00	84832.00
chr5	150503846	150503952	106	106	6.00	4772.00	3202.50	4025.00	339465.00
chr11	118981761	118981878	117	117	594.00	804.00	680.75	668.00	79648.00
chr11	126314873	126315000	127	127	220.00	306.00	256.06	257.00	32519.00
chr1	159165808	159166244	436	436	1.00	2465.00	459.83	13.00	200484.00
chr7	134893542	134893750	208	208	26.00	79.00	56.82	55.00	11819.00
chr9	121976196	121976433	237	237	347.00	837.00	597.89	648.00	141699.00
chr19	54691042	54691169	127	127	670.00	1277.00	978.27	1012.00	124240.00
chr22	38621430	38621600	170	170	634.00	899.00	783.86	788.50	133257.00
chr13	42035681	42036205	524	524	0.00	18.00	5.40	4.00	2828.00
chr20	1915360	1915413	53	53	25.00	3048.00	2248.47	2869.00	119169.00
chr5	14496987	14497126	139	139	219.00	371.00	292.53	293.00	40662.00
chr12	56528125	56528212	87	87	123.00	178.00	146.82	145.00	12773.00
chr3	47466974	47467101	127	127	134.00	295.00	202.93	204.00	25772.00
chr17	7415476	7415663	187	187	207.00	446.00	305.64	307.00	57155.00
chr3	33588037	33589252	1215	1215	5.00	100.00	35.60	34.00	43260.00
chr7	887833	888615	782	782	6.00	156.00	50.03	34.00	39120.00
chr10	24813251	24813693	442	442	83.00	241.00	163.30	164.00	72178.00
chr1	109812045	109812213	168	168	547.00	758.00	617.18	600.50	103686.00
chr19	15276597	15276902	305	305	153.00	319.00	226.48	228.00	69075.00
chr16	2334779	2334999	220	220	455.00	632.00	547.15	556.00	120372.00
chr16	68404761	68405261	500	500	89.00	290.00	147.09	128.00	73545.00
chr4	110969111	110969871	760	760	10.00	148.00	66.39	66.00	50460.00
chr1	145693161	145693996	835	835	21.00	94.00	59.42	62.00	49615.00
chr7	44282848	44282932	84	84	1090.00	1407.00	1267.36	1287.00	106458.00
chr2	220164315	220164508	193	193	17.00	1301.00	576.21	48.00	111208.00
chr12	50472203	50472360	157	157	290.00	366.00	325.86	332.00	51160.00
chr2	220163768	220163833	65	65	1309.00	1619.00	1469.46	1446.00	95515.00
chr2	222289928	222290862	934	934	465.00	777.00	610.34	604.50	570061.00
chr12	57599133	57599268	135	135	259.00	447.00	338.51	344.00	45699.00
chr7	157475416	157475629	213	213	1176.00	1682.00	1374.27	1378.00	292719.00
chr1	32203800	32203927	127	127	1477.00	2078.00	1765.06	1734.00	224163.00
chr1	109811731	109811912	181	181	526.00	765.00	650.11	647.00	117670.00
chr9	140052830	140052975	145	145	1535.00	2278.00	1888.68	1871.00	273858.00
chr2	220161706	220161854	148	148	2293.00	3243.00	2739.49	2726.00	405444.00
chr16	29896906	29897070	164	164	699.00	1026.00	855.81	857.00	140353.00
chr16	47143393	47143622	229	229	121.00	255.00	164.23	153.00	37609.00
chr11	993753	993985	232	232	523.00	974.00	792.66	837.00	183896.00
chr9	124059698	124061137	1439	1439	0.00	82.00	30.18	30.00	43427.00
chr9	140350140	140350634	494	494	8.00	83.00	47.43	44.00	23431.00
chr11	14504577	14504697	120	120	98.00	205.00	140.79	125.00	16895.00
chr3	49898612	49898733	121	121	1393.00	1659.00	1519.26	1523.00	183831.00
chr9	131811659	131811777	118	118	157.00	209.00	180.78	183.00	21332.00
chr9	131810705	131810818	113	113	104.00	186.00	142.72	144.00	16127.00
chr1	223400935	223401080	145	145	413.00	592.00	499.54	503.00	72434.00
chr12	125612185	125612820	635	635	0.00	505.00	88.50	14.00	56197.00
chr2	220088590	220088744	154	154	398.00	662.00	548.39	544.00	84452.00
chr9	70888487	70888750	263	263	0.00	7.00	2.47	3.00	649.00
chr14	69813756	69813898	142	142	237.00	340.00	284.61	281.00	40414.00
chr2	47399145	47399890	745	745	6.00	810.00	70.52	53.00	52541.00
chr11	62688689	62689041	352	352	12.00	330.00	101.72	38.00	35807.00
chr6	43745205	43745407	202	202	8.00	278.00	192.13	199.00	38810.00
chr3	11072492	11072997	505	505	0.00	1242.00	238.26	29.00	120322.00
chr7	2696031	2696168	137	137	562.00	797.00	717.26	739.00	98264.00
chr16	14969196	14969279	83	83	681.00	1094.00	874.31	854.00	72568.00
chr17	7377847	7378026	179	179	10.00	26.00	16.87	16.00	3020.00
chr12	65639640	65639719	79	79	186.00	285.00	221.13	216.00	17469.00
chr12	50294912	50295108	196	196	3410.00	4748.00	3928.88	3908.00	770061.00
chr19	42485653	42485788	135	135	3583.00	4474.00	4037.33	4085.00	545039.00
chr10	99509230	99509343	113	113	171.00	340.00	254.06	255.00	28709.00
chr22	38883877	38888120	4243	4243	47.00	1324.00	270.20	205.00	1146452.00
chr12	49416372	49416658	286	286	184.00	268.00	223.48	224.00	63915.00
chr6	24843089	24843782	693	693	101.00	222.00	167.41	168.00	116012.00
chr5	176295561	176295665	104	104	430.00	628.00	535.47	547.00	55689.00
chr10	99510087	99510227	140	140	257.00	429.00	317.46	315.50	44444.00
chr1	159173658	159174770	1112	1112	36.00	329.00	122.28	102.00	135976.00
chr11	1780745	1780869	124	124	2529.00	3454.00	3041.57	3092.00	377155.00
chr19	42486059	42486258	199	199	2270.00	4803.00	3585.07	3635.00	713428.00
chr3	47465422	47465535	113	113	180.00	322.00	272.42	281.00	30784.00
chr1	21573713	21573856	143	143	59.00	125.00	91.99	94.00	13154.00
chr11	65320330	65320453	123	123	187.00	264.00	236.33	242.00	29068.00
chr3	47462420	47462519	99	99	274.00	498.00	413.37	443.00	40924.00
chr2	219204751	219204864	113	113	190.00	333.00	284.05	293.00	32098.00
chr1	43906123	43906257	134	134	23.00	115.00	69.35	56.00	9293.00
chr7	38785158	38785840	682	682	0.00	862.00	90.72	31.00	61870.00
chr2	153499932	153500058	126	126	194.00	278.00	230.51	229.50	29044.00
chr1	32203011	32203132	121	121	0.00	1883.00	1458.72	1708.00	176505.00
chr22	42290823	42290941	118	118	1232.00	2228.00	1894.69	1937.50	223573.00
chr19	47940718	47940818	100	100	702.00	1010.00	820.69	790.50	82069.00
chr4	119539150	119539274	124	124	7.00	35.00	20.26	21.00	2512.00
chr17	44117067	44117250	183	183	102.00	229.00	174.16	181.00	31871.00
chr19	42485873	42485983	110	110	2958.00	3698.00	3413.73	3451.50	375510.00
chr6	44114583	44114664	81	81	189.00	274.00	237.15	240.00	19209.00
chr19	47941105	47941292	187	187	0.00	1194.00	730.42	1050.00	136589.00
chr11	73074250	73074500	250	250	295.00	493.00	396.68	396.00	99170.00
chr3	33418764	33418825	61	61	641.00	731.00	689.00	696.00	42029.00
chr1	700258	700505	247	247	2.00	40.00	18.80	14.00	4644.00
chr9	74319510	74319719	209	209	79.00	199.00	112.10	102.00	23428.00
chr16	2336694	2336968	274	274	273.00	783.00	540.93	569.50	148215.00
chr20	3575125	3575219	94	94	174.00	267.00	224.01	218.00	21057.00
chr9	139231377	139231529	152	152	169.00	277.00	231.78	236.00	35230.00
chr5	140515951	140516498	547	547	1.00	105.00	35.34	27.00	19329.00
chr1	21938208	21938309	101	101	893.00	1237.00	1073.31	1059.00	108404.00
chr3	155659188	155659936	748	748	38.00	237.00	133.44	145.00	99813.00
chr16	27483068	27483241	173	173	236.00	468.00	360.91	387.00	62438.00
chr11	994071	994245	174	174	281.00	687.00	524.36	604.00	91238.00
chr7	71175745	71175913	168	168	1156.00	1534.00	1359.54	1367.50	228402.00
chr12	121204065	121204175	110	110	593.00	778.00	681.95	685.50	75015.00
chr7	73118679	73118753	74	74	2094.00	2285.00	2200.73	2198.50	162854.00
chr9	140972565	140972710	145	145	105.00	168.00	133.52	135.00	19360.00
chr12	121683329	121684024	695	695	0.00	17.00	3.48	1.00	2422.00
chr16	74493579	74493687	108	108	364.00	451.00	409.05	412.00	44177.00
chr2	36771518	36771641	123	123	297.00	540.00	408.89	426.00	50293.00
chr7	94187181	94187996	815	815	13.00	188.00	83.16	80.00	67779.00
chr14	94156951	94157239	288	288	4.00	17.00	12.14	13.00	3496.00
chr7	121739000	121739524	524	524	0.00	33.00	10.84	8.00	5679.00
chr1	19549117	19549328	211	211	150.00	394.00	248.63	222.00	52460.00
chr19	5214571	5214747	176	176	209.00	776.00	457.68	412.50	80552.00
chr19	42557753	42557861	108	108	387.00	765.00	558.18	554.50	60283.00
chr15	102510686	102510925	239	239	8.00	72.00	37.41	38.00	8942.00
chr5	167673761	167675376	1615	1615	35.00	274.00	133.29	119.00	215257.00
chr7	44282158	44282253	95	95	1001.00	1513.00	1178.31	1099.00	111939.00
chr2	160621061	160621717	656	656	0.00	426.00	49.50	21.00	32475.00
chr5	10426501	10426634	133	133	596.00	826.00	705.88	709.00	93882.00
chr16	1814301	1814460	159	159	962.00	1248.00	1117.13	1119.00	177623.00
chr11	21581734	21581928	194	194	344.00	527.00	441.75	451.00	85700.00
chr3	126749085	126749255	170	170	257.00	445.00	371.48	378.00	63152.00
chr11	12237765	12237866	101	101	381.00	637.00	505.89	485.00	51095.00
chr6	31750872	31750963	91	91	168.00	228.00	198.76	200.00	18087.00
chr3	53124201	53124398	197	197	15.00	65.00	38.43	47.00	7570.00
chr2	220161470	220161544	74	74	2853.00	3196.00	3022.15	3022.00	223639.00
chr2	128951046	128951785	739	739	69.00	176.00	117.27	116.00	86661.00
chr5	24535811	24535931	120	120	95.00	139.00	116.88	118.00	14025.00
chr1	44083406	44083582	176	176	574.00	806.00	675.79	676.00	118939.00
chr1	32207653	32207818	165	165	885.00	1037.00	960.20	961.00	158433.00
chr12	7293754	7294000	246	246	3.00	1384.00	799.13	1128.00	196585.00
chr3	131442289	131442469	180	180	114.00	209.00	160.65	173.50	28917.00
chr3	49898871	49899298	427	427	82.00	1770.00	827.57	1303.00	353373.00
chr16	66432358	66432464	106	106	30.00	71.00	42.97	39.00	4555.00
chr1	20982593	20982680	87	87	841.00	1050.00	953.63	950.00	82966.00
chr16	68398653	68398809	156	156	133.00	246.00	172.17	167.00	26858.00
chr17	16676818	16678279	1461	1461	0.00	66.00	34.13	34.00	49857.00
chr1	109814899	109815027	128	128	1275.00	1681.00	1512.31	1519.50	193576.00
chr1	21940478	21940582	104	104	1185.00	1516.00	1368.17	1375.00	142290.00
chr20	57468284	57468793	509	509	1.00	26.00	11.84	10.00	6027.00
chr3	127358087	127358366	279	279	579.00	1693.00	1227.77	1235.00	342549.00
chr3	126735359	126735527	168	168	176.00	301.00	245.54	253.00	41250.00
chr10	103869140	103869264	124	124	716.00	895.00	815.77	821.00	101155.00
chr20	44520554	44520666	112	112	277.00	431.00	355.64	351.50	39832.00
chr1	32203252	32203356	104	104	1495.00	1809.00	1669.53	1662.50	173631.00
chr21	40186196	40186316	120	120	430.00	553.00	502.42	507.00	60290.00
chr5	111067153	111068349	1196	1196	2.00	41.00	15.78	16.00	18875.00
chr9	128002954	128003186	232	232	577.00	839.00	697.30	691.00	161774.00
chr1	43408896	43408992	96	96	428.00	535.00	487.02	492.50	46754.00
chr3	47463931	47464026	95	95	213.00	300.00	260.89	261.00	24785.00
chr2	220161160	220161238	78	78	2940.00	3391.00	3180.19	3188.50	248055.00
chr11	62472772	62473089	317	317	3317.00	4714.00	3994.98	3994.00	1266409.00
chr9	130986341	130986906	565	565	0.00	1273.00	256.36	2.00	144841.00
chr14	69358769	69359000	231	231	248.00	650.00	444.26	473.00	102624.00
chr11	64416205	64416379	174	174	597.00	884.00	737.59	740.00	128340.00
chr17	8398454	8398559	105	105	568.00	824.00	682.52	677.00	71665.00
chr12	53572943	53574193	1250	1250	1.00	118.00	37.17	30.00	46468.00
chr17	17696544	17701827	5283	5283	17.00	491.00	178.57	140.00	943407.00
chr8	11705187	11705331	144	144	2199.00	3253.00	2849.77	2803.00	410367.00
chr19	54963829	54963931	102	102	259.00	330.00	289.27	288.00	29506.00
chr2	70451682	70456295	4613	4613	0.00	292.00	45.04	33.00	207747.00
chr11	118873959	118874169	210	210	0.00	5.00	2.40	0.00	505.00
chr10	75548427	75548581	154	154	51.00	80.00	67.88	70.00	10454.00
chr6	33414351	33414563	212	212	794.00	1217.00	1071.47	1082.50	227152.00
chr17	80042910	80043032	122	122	397.00	549.00	477.37	487.50	58239.00
chr11	11470290	11470483	193	193	205.00	365.00	288.75	299.00	55729.00
chr8	23294446	23294771	325	325	174.00	368.00	276.20	266.00	89766.00
chr1	116932060	116932663	603	603	0.00	2368.00	776.74	13.00	468375.00
chr15	83222627	83222741	114	114	221.00	313.00	271.55	279.50	30957.00
chr3	9841562	9841751	189	189	38.00	116.00	81.54	84.00	15412.00
chr1	116937731	116937907	176	176	2679.00	4633.00	3303.27	3190.00	581375.00
chr16	87868019	87868197	178	178	331.00	522.00	401.79	387.00	71518.00
chr3	124209540	124209731	191	191	967.00	1396.00	1207.08	1235.00	230553.00
chr7	71142195	71142291	96	96	918.00	1152.00	1016.40	1034.50	97574.00
chr5	130497324	130497584	260	260	9.00	29.00	17.83	18.00	4636.00
chr13	100199238	100199358	120	120	787.00	978.00	878.98	868.00	105477.00
chr5	139943336	139943506	170	170	29.00	464.00	387.72	392.50	65912.00
chr17	74395529	74396002	473	473	124.00	232.00	178.11	177.00	84247.00
chr14	93179149	93179216	67	67	258.00	360.00	290.28	287.00	19449.00
chr4	160277004	160277310	306	306	62.00	989.00	603.58	692.50	184695.00
chr17	40666306	40666478	172	172	2226.00	3076.00	2737.18	2743.50	470795.00
chr15	34828065	34828207	142	142	18.00	301.00	209.68	235.50	29775.00
chr14	100165802	100165876	74	74	1460.00	1823.00	1668.73	1679.00	123486.00
chr22	20128089	20128231	142	142	29.00	467.00	245.06	331.00	34798.00
chr12	3392210	3394421	2211	2211	3.00	380.00	144.55	120.00	319602.00
chr17	16687866	16690667	2801	2801	0.00	123.00	28.71	23.00	80419.00
chr6	31664724	31664810	86	86	314.00	439.00	387.78	398.00	33349.00
chr6	30627512	30627611	99	99	148.00	239.00	189.48	186.00	18759.00
chr11	18752834	18755060	2226	2226	0.00	1765.00	163.09	33.00	363028.00
chr12	109332602	109332731	129	129	656.00	944.00	796.51	817.00	102750.00
chr6	90072884	90073110	226	226	6.00	73.00	37.76	45.00	8534.00
chr16	2689371	2689711	340	340	41.00	118.00	78.34	78.00	26635.00
chr1	20987373	20987484	111	111	557.00	962.00	821.23	830.00	91156.00
chr14	85985300	85986667	1367	1367	0.00	60.00	26.84	22.00	36686.00
chr13	32863769	32863880	111	111	351.00	447.00	398.68	393.00	44253.00
chr16	1510418	1510528	110	110	130.00	173.00	148.20	149.00	16302.00
chr19	54963269	54963444	175	175	213.00	344.00	277.32	273.00	48531.00
chr6	44224078	44224233	155	155	170.00	278.00	210.29	210.00	32595.00
chr20	3151172	3152285	1113	1113	0.00	40.00	17.49	19.00	19461.00
chr1	892273	892405	132	132	269.00	379.00	319.08	318.00	42119.00
chr16	90192167	90192724	557	557	0.00	33.00	12.75	10.00	7099.00
chr9	111663704	111663810	106	106	81.00	133.00	106.34	107.00	11272.00
chr6	44108764	44108835	71	71	205.00	286.00	235.41	234.00	16714.00
chr1	36028802	36029027	225	225	5775.00	9188.00	6902.24	6454.00	1553003.00
chr11	66807259	66807674	415	415	5.00	329.00	220.24	215.00	91400.00
chr1	178426817	178427679	862	862	65.00	203.00	115.37	114.00	99451.00
chr19	42482302	42482478	176	176	4035.00	5183.00	4396.09	4356.50	773712.00
chr1	44084718	44084873	155	155	500.00	913.00	670.56	629.00	103937.00
chr1	109812315	109812442	127	127	663.00	850.00	742.70	728.00	94323.00
chr3	180324268	180324391	123	123	89.00	227.00	161.05	171.00	19809.00
chr15	63933668	63933842	174	174	174.00	294.00	229.97	217.00	40014.00
chr20	44521363	44521519	156	156	378.00	551.00	464.90	468.50	72525.00
chr3	33416779	33416910	131	131	376.00	671.00	474.57	433.00	62169.00
chr1	21934624	21934843	219	219	0.00	1799.00	839.46	1178.00	183842.00
chr14	69799801	69799886	85	85	114.00	155.00	126.42	126.00	10746.00
chr1	116936134	116936345	211	211	0.00	3238.00	2695.11	2952.00	568668.00
chr14	23634493	23634645	152	152	75.00	147.00	119.62	129.00	18182.00
chr16	1402538	1402947	409	409	6.00	42.00	19.11	18.00	7818.00
chr9	20331	25000	4669	4669	0.00	257.00	24.70	15.00	115316.00
chr17	43545574	43545959	385	385	28.00	162.00	83.62	75.00	32193.00
chr13	100201418	100201476	58	58	949.00	1084.00	1001.41	1003.00	58082.00
chr15	41865505	41865665	160	160	914.00	1579.00	1173.47	1118.50	187756.00
chr19	19641688	19642196	508	508	0.00	24.00	11.19	10.00	5683.00
chr11	134147593	134148159	566	566	10.00	83.00	40.54	31.00	22946.00
chr2	71656420	71657290	870	870	7.00	98.00	37.52	34.00	32640.00
chr7	97834775	97835016	241	241	361.00	629.00	508.04	523.00	122438.00
chr19	13363804	13363915	111	111	141.00	209.00	173.04	169.00	19207.00
chr18	31328383	31329011	628	628	5.00	57.00	27.15	23.00	17053.00
chr16	66431884	66432009	125	125	14.00	55.00	37.01	37.00	4626.00
chr19	47935155	47935702	547	547	0.00	1632.00	682.09	792.00	373104.00
chr12	50291769	50291873	104	104	2483.00	3181.00	2747.05	2738.00	285693.00
chr11	1780198	1780317	119	119	2570.00	3421.00	2929.93	2903.00	348662.00
chr15	65392626	65393167	541	541	0.00	28.00	7.09	3.00	3837.00
chr2	86397871	86397967	96	96	255.00	336.00	294.49	290.50	28271.00
chr7	97866087	97866233	146	146	170.00	260.00	220.11	225.50	32136.00
chr11	60687157	60687402	245	245	115.00	371.00	269.76	287.00	66090.00
chr21	43307700	43309453	1753	1753	21.00	176.00	95.73	94.00	167812.00
chr14	24619269	24619657	388	388	68.00	192.00	119.76	108.50	46465.00
chr11	65320634	65320727	93	93	191.00	261.00	218.34	207.00	20306.00
chr16	29891184	29891385	201	201	960.00	1416.00	1124.52	1134.00	226029.00
chr1	32207224	32207326	102	102	1054.00	1630.00	1264.35	1262.50	128964.00
chr11	72300218	72300394	176	176	0.00	1293.00	422.28	8.00	74321.00
chr17	7608878	7609038	160	160	118.00	328.00	212.22	218.00	33955.00
chr19	7607646	7607814	168	168	389.00	558.00	476.15	489.00	79994.00
chr19	54966129	54966271	142	142	201.00	288.00	247.95	253.00	35209.00
chr12	57995027	57995131	104	104	358.00	449.00	412.89	415.00	42941.00
chr1	27428875	27429049	174	174	159.00	235.00	197.66	197.50	34392.00
chr2	27688277	27688385	108	108	32.00	83.00	54.70	53.50	5908.00
chr16	2691449	2692254	805	805	19.00	140.00	90.07	88.00	72503.00
chr9	131503813	131503933	120	120	742.00	1037.00	877.51	843.50	105301.00
chr16	2347766	2347922	156	156	284.00	403.00	332.31	325.00	51840.00
chr17	80039884	80040036	152	152	916.00	1102.00	1006.53	1007.50	152992.00
chr1	32204432	32204538	106	106	1494.00	2015.00	1745.97	1753.50	185073.00
chr12	9242951	9243078	127	127	618.00	783.00	681.61	670.00	86565.00
chr3	49702661	49702751	90	90	457.00	592.00	519.42	516.50	46748.00
chr19	35820359	35820837	478	478	10.00	77.00	44.68	42.00	21356.00
chr1	201456762	201457615	853	853	22.00	148.00	64.88	60.00	55343.00
chr16	2334279	2334438	159	159	378.00	611.00	473.47	468.00	75282.00
chr10	73578373	73578481	108	108	11786.00	14210.00	12644.36	12523.00	1365591.00
chr16	18530550	18530756	206	206	10.00	1415.00	756.43	1092.00	155825.00
chr16	16369094	16369300	206	206	10.00	1381.00	739.88	1069.50	152416.00
chr13	113975636	113975785	149	149	18.00	2101.00	832.74	33.00	124078.00
chr11	119293822	119294227	405	405	20.00	7896.00	773.04	116.00	313080.00
chr5	150505962	150506041	79	79	2495.00	3522.00	2931.62	2823.00	231598.00
chr22	44224939	44225078	139	139	2187.00	3199.00	2655.73	2609.00	369146.00
chr15	41865199	41865309	110	110	1015.00	1303.00	1140.37	1133.50	125441.00
chr17	25633807	25636298	2491	2491	5.00	970.00	292.14	230.00	727720.00
chr15	72495155	72495529	374	374	13.00	10963.00	4047.36	36.00	1513712.00
chr9	42540272	42542124	1852	1852	0.00	49.00	22.04	21.00	40819.00
chr11	119290760	119291704	944	944	8.00	12129.00	4165.34	63.00	3932083.00
chr19	5219949	5220165	216	216	282.00	493.00	397.40	387.50	85838.00
chr15	63910769	63911153	384	384	0.00	8.00	1.98	1.00	761.00
chr17	74393879	74393969	90	90	207.00	318.00	273.14	281.00	24583.00
chr10	104129467	104129532	65	65	99.00	139.00	118.34	117.00	7692.00
chr3	142454224	142454620	396	396	0.00	24.00	11.22	10.00	4444.00
chr12	121205196	121205396	200	200	396.00	745.00	561.73	558.00	112345.00
chr3	31705570	31705724	154	154	60.00	131.00	91.76	92.50	14131.00
chr6	118635190	118636593	1403	1403	48.00	288.00	204.52	203.00	286937.00
chr8	10339867	10340829	962	962	0.00	40.00	15.10	16.00	14526.00
chr19	16952578	16952779	201	201	252.00	461.00	372.60	384.00	74892.00
chr8	110984486	110985016	530	530	141.00	364.00	198.94	190.00	105439.00
chr9	128001219	128001610	391	391	796.00	1770.00	1369.34	1435.00	535412.00
chr11	73070878	73070997	119	119	204.00	311.00	259.40	254.00	30869.00
chr10	104130140	104130235	95	95	124.00	197.00	163.52	167.00	15534.00
chr5	95733039	95733173	134	134	129.00	197.00	162.90	160.00	21829.00
chr19	59059400	59059547	147	147	497.00	716.00	585.61	583.00	86085.00
chr5	139943169	139943255	86	86	23.00	423.00	347.97	381.00	29925.00
chr17	73487771	73487981	210	210	188.00	362.00	275.97	286.00	57954.00
chr1	154315588	154315777	189	189	57.00	188.00	110.97	92.00	20974.00
chr14	95652726	95653070	344	344	37.00	76.00	57.60	59.00	19815.00
chr12	123639801	123640772	971	971	11.00	96.00	38.27	37.00	37158.00
chr22	47064870	47065171	301	301	0.00	3.00	0.84	0.00	252.00
chr5	24535220	24535388	168	168	82.00	148.00	117.53	117.00	19745.00
chr12	6806452	6806958	506	506	594.00	1752.00	1155.57	1191.00	584716.00
chr22	29881711	29881836	125	125	764.00	1011.00	909.73	915.00	113716.00
chr7	75894681	75894786	105	105	116.00	199.00	160.36	157.00	16838.00
chr12	121089007	121095893	6886	6886	0.00	237.00	40.77	33.00	280731.00
chr1	207940357	207942365	2008	2008	1.00	464.00	72.31	41.00	145206.00
chr7	154681166	154681240	74	74	1383.00	1912.00	1675.49	1630.50	123986.00
chr5	131696513	131697529	1016	1016	0.00	45.00	10.94	8.00	11118.00
chr11	1776135	1776258	123	123	2377.00	3168.00	2683.88	2634.00	330117.00
chr8	11706554	11706673	119	119	2189.00	2910.00	2483.82	2468.00	295574.00
chr11	18759426	18759511	85	85	853.00	1140.00	981.45	980.00	83423.00
chr16	61689373	61689625	252	252	192.00	310.00	251.35	252.00	63341.00
chr15	51750702	51750824	122	122	357.00	480.00	398.16	396.00	48575.00
chr9	35555056	35555698	642	642	564.00	1196.00	838.81	826.00	538516.00
chr2	198356200	198356621	421	421	0.00	7.00	3.80	4.00	1601.00
chr9	131001723	131001794	71	71	5097.00	5850.00	5588.24	5626.00	396765.00
chr19	5214371	5214491	120	120	429.00	717.00	628.02	669.00	75363.00
