#chrom	start	end	size	num_data	min	max	mean	median	sum
chr1	32204908	32205236	328	328	107.00	276.00	165.83	162.00	54392.00
chr7	75608768	75608897	129	129	0.00	0.00	0.00	0.00	0.00
chr19	45161029	45161178	149	149	0.00	176.00	99.18	92.00	14778.00
chr19	5243911	5244493	582	582	0.00	2.00	0.35	0.00	202.00
chr6	32119585	32119717	132	132	0.00	187.00	75.08	59.00	9910.00
chr3	42670878	42672067	1189	1189	0.00	55.00	1.39	0.00	1650.00
chr11	45892392	45892485	93	93	0.00	129.00	62.03	61.00	5769.00
chr17	80040789	80040991	202	202	24.00	259.00	142.36	142.00	28757.00
chr2	74902875	74903036	161	161	0.00	0.00	0.00	0.00	0.00
chr17	38335969	38337946	1977	1977	0.00	0.00	0.00	0.00	0.00
chr16	87870103	87870253	150	150	0.00	217.00	148.37	150.00	22256.00
chr1	32205947	32206142	195	195	52.00	171.00	103.68	113.00	20218.00
chr6	44117553	44117702	149	149	0.00	125.00	28.61	0.00	4263.00
chr1	159163659	159163830	171	171	10.00	118.00	42.49	54.00	7265.00
chr3	445565	446023	458	458	0.00	0.00	0.00	0.00	0.00
chr2	25048913	25048995	82	82	45.00	117.00	83.63	64.00	6858.00
chr10	99504485	99504672	187	187	0.00	0.00	0.00	0.00	0.00
chr4	54364807	54365010	203	203	0.00	0.00	0.00	0.00	0.00
chr17	1634367	1634552	185	185	0.00	0.00	0.00	0.00	0.00
chr7	72416124	72416247	123	123	0.00	1.00	0.24	0.00	30.00
chr1	208212169	208212329	160	160	0.00	61.00	36.67	61.00	5868.00
chr9	140952500	140952702	202	202	0.00	0.00	0.00	0.00	0.00
chr6	44197325	44197528	203	203	0.00	6.00	0.24	0.00	48.00
chr6	44197643	44198218	575	575	0.00	58.00	7.06	1.00	4061.00
chr11	118981972	118982084	112	112	0.00	56.00	35.39	56.00	3964.00
chr5	150503846	150503952	106	106	0.00	228.00	91.27	87.00	9675.00
chr11	118981761	118981878	117	117	0.00	66.00	41.18	66.00	4818.00
chr11	126314873	126315000	127	127	0.00	0.00	0.00	0.00	0.00
chr1	159165808	159166244	436	436	0.00	121.00	23.00	0.00	10026.00
chr7	134893542	134893750	208	208	0.00	0.00	0.00	0.00	0.00
chr9	121976196	121976433	237	237	0.00	11.00	4.52	0.00	1072.00
chr19	54691042	54691169	127	127	0.00	81.00	38.07	38.00	4835.00
chr22	38621430	38621600	170	170	48.00	234.00	99.45	98.00	16907.00
chr13	42035681	42036205	524	524	0.00	47.00	4.82	0.00	2527.00
chr20	1915360	1915413	53	53	0.00	54.00	34.55	33.00	1831.00
chr5	14496987	14497126	139	139	0.00	30.00	6.10	0.00	848.00
chr12	56528125	56528212	87	87	33.00	110.00	87.98	102.00	7654.00
chr3	47466974	47467101	127	127	0.00	79.00	37.34	44.00	4742.00
chr17	7415476	7415663	187	187	0.00	80.00	13.75	0.00	2572.00
chr3	33588037	33589252	1215	1215	0.00	183.00	33.01	1.00	40110.00
chr7	887833	888615	782	782	0.00	178.00	20.03	0.00	15667.00
chr10	24813251	24813693	442	442	0.00	1.00	0.46	0.00	202.00
chr1	109812045	109812213	168	168	0.00	64.00	32.37	28.00	5438.00
chr19	15276597	15276902	305	305	28.00	141.00	80.93	80.00	24684.00
chr16	2334779	2334999	220	220	0.00	49.00	28.15	36.00	6193.00
chr16	68404761	68405261	500	500	0.00	0.00	0.00	0.00	0.00
chr4	110969111	110969871	760	760	0.00	55.00	11.87	0.00	9020.00
chr1	145693161	145693996	835	835	0.00	42.00	5.08	0.00	4238.00
chr7	44282848	44282932	84	84	69.00	166.00	130.99	126.00	11003.00
chr2	220164315	220164508	193	193	0.00	185.00	58.45	0.00	11280.00
chr12	50472203	50472360	157	157	0.00	47.00	16.82	4.00	2641.00
chr2	220163768	220163833	65	65	179.00	311.00	233.38	226.00	15170.00
chr2	222289928	222290862	934	934	0.00	82.00	10.59	0.00	9887.00
chr12	57599133	57599268	135	135	0.00	49.00	8.71	0.00	1176.00
chr7	157475416	157475629	213	213	0.00	27.00	8.84	0.00	1883.00
chr1	32203800	32203927	127	127	75.00	181.00	120.68	106.00	15326.00
chr1	109811731	109811912	181	181	9.00	56.00	24.55	25.00	4444.00
chr9	140052830	140052975	145	145	0.00	47.00	26.08	31.00	3781.00
chr2	220161706	220161854	148	148	0.00	92.00	37.26	44.00	5514.00
chr16	29896906	29897070	164	164	0.00	1.00	0.60	1.00	99.00
chr16	47143393	47143622	229	229	0.00	97.00	15.45	0.00	3538.00
chr11	993753	993985	232	232	0.00	165.00	81.80	74.00	18977.00
chr9	124059698	124061137	1439	1439	0.00	0.00	0.00	0.00	0.00
chr9	140350140	140350634	494	494	0.00	122.00	26.18	6.00	12935.00
chr11	14504577	14504697	120	120	0.00	176.00	63.48	52.00	7618.00
chr3	49898612	49898733	121	121	0.00	195.00	107.36	126.00	12991.00
chr9	131811659	131811777	118	118	0.00	156.00	56.33	73.50	6647.00
chr9	131810705	131810818	113	113	51.00	156.00	104.58	81.00	11818.00
chr1	223400935	223401080	145	145	0.00	0.00	0.00	0.00	0.00
chr12	125612185	125612820	635	635	0.00	32.00	3.04	0.00	1932.00
chr2	220088590	220088744	154	154	2.00	155.00	71.53	59.00	11015.00
chr9	70888487	70888750	263	263	0.00	3.00	0.08	0.00	20.00
chr14	69813756	69813898	142	142	0.00	0.00	0.00	0.00	0.00
chr2	47399145	47399890	745	745	0.00	90.00	13.03	0.00	9710.00
chr11	62688689	62689041	352	352	0.00	0.00	0.00	0.00	0.00
chr6	43745205	43745407	202	202	0.00	71.00	4.02	3.00	812.00
chr3	11072492	11072997	505	505	0.00	64.00	6.01	0.00	3033.00
chr7	2696031	2696168	137	137	0.00	0.00	0.00	0.00	0.00
chr16	14969196	14969279	83	83	15.00	150.00	122.02	138.00	10128.00
chr17	7377847	7378026	179	179	0.00	0.00	0.00	0.00	0.00
chr12	65639640	65639719	79	79	24.00	48.00	28.85	24.00	2279.00
chr12	50294912	50295108	196	196	59.00	350.00	222.00	215.50	43512.00
chr19	42485653	42485788	135	135	0.00	120.00	59.67	48.00	8056.00
chr10	99509230	99509343	113	113	0.00	0.00	0.00	0.00	0.00
chr22	38883877	38888120	4243	4243	0.00	362.00	79.01	74.00	335225.00
chr12	49416372	49416658	286	286	0.00	13.00	4.58	6.00	1309.00
chr6	24843089	24843782	693	693	0.00	0.00	0.00	0.00	0.00
chr5	176295561	176295665	104	104	66.00	134.00	102.04	133.00	10612.00
chr10	99510087	99510227	140	140	0.00	250.00	65.23	0.00	9132.00
chr1	159173658	159174770	1112	1112	0.00	3.00	0.64	0.00	707.00
chr11	1780745	1780869	124	124	418.00	943.00	741.69	817.50	91969.00
chr19	42486059	42486258	199	199	0.00	199.00	103.43	115.00	20582.00
chr3	47465422	47465535	113	113	0.00	114.00	16.93	9.00	1913.00
chr1	21573713	21573856	143	143	0.00	52.00	11.27	0.00	1612.00
chr11	65320330	65320453	123	123	19.00	96.00	85.77	89.00	10550.00
chr3	47462420	47462519	99	99	194.00	351.00	258.56	256.00	25597.00
chr2	219204751	219204864	113	113	0.00	0.00	0.00	0.00	0.00
chr1	43906123	43906257	134	134	0.00	74.00	5.52	0.00	740.00
chr7	38785158	38785840	682	682	0.00	147.00	44.23	41.00	30163.00
chr2	153499932	153500058	126	126	0.00	35.00	0.28	0.00	35.00
chr1	32203011	32203132	121	121	0.00	109.00	25.60	12.00	3098.00
chr22	42290823	42290941	118	118	35.00	111.00	67.56	58.00	7972.00
chr19	47940718	47940818	100	100	45.00	302.00	220.47	209.00	22047.00
chr4	119539150	119539274	124	124	0.00	0.00	0.00	0.00	0.00
chr17	44117067	44117250	183	183	0.00	117.00	52.55	56.00	9616.00
chr19	42485873	42485983	110	110	0.00	72.00	36.92	55.00	4061.00
chr6	44114583	44114664	81	81	14.00	45.00	30.12	31.00	2440.00
chr19	47941105	47941292	187	187	0.00	301.00	48.48	0.00	9065.00
chr11	73074250	73074500	250	250	0.00	35.00	3.75	0.00	937.00
chr3	33418764	33418825	61	61	0.00	0.00	0.00	0.00	0.00
chr1	700258	700505	247	247	0.00	113.00	46.91	47.00	11586.00
chr9	74319510	74319719	209	209	0.00	16.00	6.40	0.00	1337.00
chr16	2336694	2336968	274	274	2.00	119.00	44.51	45.00	12197.00
chr20	3575125	3575219	94	94	0.00	177.00	57.49	87.00	5404.00
chr9	139231377	139231529	152	152	0.00	12.00	7.82	12.00	1188.00
chr5	140515951	140516498	547	547	0.00	82.00	27.29	1.00	14925.00
chr1	21938208	21938309	101	101	201.00	411.00	322.94	319.00	32617.00
chr3	155659188	155659936	748	748	0.00	26.00	4.23	0.00	3162.00
chr16	27483068	27483241	173	173	34.00	176.00	96.16	106.00	16635.00
chr11	994071	994245	174	174	0.00	1.00	0.26	0.00	45.00
chr7	71175745	71175913	168	168	6.00	192.00	69.80	8.00	11726.00
chr12	121204065	121204175	110	110	104.00	263.00	214.35	241.50	23579.00
chr7	73118679	73118753	74	74	88.00	102.00	98.22	98.00	7268.00
chr9	140972565	140972710	145	145	0.00	0.00	0.00	0.00	0.00
chr12	121683329	121684024	695	695	0.00	0.00	0.00	0.00	0.00
chr16	74493579	74493687	108	108	0.00	17.00	6.87	7.00	742.00
chr2	36771518	36771641	123	123	0.00	62.00	29.04	8.00	3572.00
chr7	94187181	94187996	815	815	0.00	200.00	26.49	0.00	21593.00
chr14	94156951	94157239	288	288	0.00	0.00	0.00	0.00	0.00
chr7	121739000	121739524	524	524	0.00	0.00	0.00	0.00	0.00
chr1	19549117	19549328	211	211	0.00	47.00	35.63	31.00	7517.00
chr19	5214571	5214747	176	176	1.00	40.00	20.61	17.00	3627.00
chr19	42557753	42557861	108	108	0.00	6.00	4.16	6.00	449.00
chr15	102510686	102510925	239	239	0.00	0.00	0.00	0.00	0.00
chr5	167673761	167675376	1615	1615	0.00	0.00	0.00	0.00	0.00
chr7	44282158	44282253	95	95	0.00	69.00	24.82	27.00	2358.00
chr2	160621061	160621717	656	656	0.00	36.00	2.69	0.00	1764.00
chr5	10426501	10426634	133	133	71.00	313.00	169.25	188.00	22510.00
chr16	1814301	1814460	159	159	43.00	157.00	94.92	87.00	15092.00
chr11	21581734	21581928	194	194	0.00	0.00	0.00	0.00	0.00
chr3	126749085	126749255	170	170	0.00	8.00	4.19	8.00	712.00
chr11	12237765	12237866	101	101	0.00	0.00	0.00	0.00	0.00
chr6	31750872	31750963	91	91	0.00	163.00	88.80	86.00	8081.00
chr3	53124201	53124398	197	197	0.00	0.00	0.00	0.00	0.00
chr2	220161470	220161544	74	74	90.00	90.00	90.00	90.00	6660.00
chr2	128951046	128951785	739	739	0.00	37.00	5.02	0.00	3710.00
chr5	24535811	24535931	120	120	0.00	0.00	0.00	0.00	0.00
chr1	44083406	44083582	176	176	0.00	176.00	41.45	26.00	7295.00
chr1	32207653	32207818	165	165	17.00	221.00	76.25	52.00	12581.00
chr12	7293754	7294000	246	246	0.00	15.00	5.00	0.00	1230.00
chr3	131442289	131442469	180	180	0.00	0.00	0.00	0.00	0.00
chr3	49898871	49899298	427	427	0.00	221.00	75.91	80.00	32415.00
chr16	66432358	66432464	106	106	0.00	46.00	8.25	0.00	874.00
chr1	20982593	20982680	87	87	34.00	73.00	55.03	68.00	4788.00
chr16	68398653	68398809	156	156	0.00	0.00	0.00	0.00	0.00
chr17	16676818	16678279	1461	1461	0.00	57.00	7.66	0.00	11197.00
chr1	109814899	109815027	128	128	53.00	201.00	99.20	92.00	12697.00
chr1	21940478	21940582	104	104	55.00	111.00	87.35	111.00	9084.00
chr20	57468284	57468793	509	509	0.00	54.00	9.74	0.00	4960.00
chr3	127358087	127358366	279	279	0.00	121.00	44.45	7.00	12401.00
chr3	126735359	126735527	168	168	0.00	0.00	0.00	0.00	0.00
chr10	103869140	103869264	124	124	119.00	246.00	180.48	191.50	22379.00
chr20	44520554	44520666	112	112	11.00	71.00	37.81	37.00	4235.00
chr1	32203252	32203356	104	104	12.00	175.00	81.75	81.00	8502.00
chr21	40186196	40186316	120	120	0.00	66.00	50.85	66.00	6102.00
chr5	111067153	111068349	1196	1196	0.00	45.00	6.83	0.00	8170.00
chr9	128002954	128003186	232	232	0.00	283.00	82.69	40.00	19184.00
chr1	43408896	43408992	96	96	4.00	78.00	40.32	49.00	3871.00
chr3	47463931	47464026	95	95	188.00	304.00	199.35	192.00	18938.00
chr2	220161160	220161238	78	78	0.00	118.00	69.76	80.00	5441.00
chr11	62472772	62473089	317	317	108.00	749.00	383.56	394.00	121590.00
chr9	130986341	130986906	565	565	0.00	73.00	5.32	0.00	3006.00
chr14	69358769	69359000	231	231	0.00	41.00	15.50	17.00	3581.00
chr11	64416205	64416379	174	174	7.00	94.00	56.61	52.00	9850.00
chr17	8398454	8398559	105	105	29.00	59.00	38.70	30.00	4064.00
chr12	53572943	53574193	1250	1250	0.00	150.00	17.45	0.00	21814.00
chr17	17696544	17701827	5283	5283	0.00	222.00	22.37	0.00	118190.00
chr8	11705187	11705331	144	144	259.00	566.00	405.76	390.00	58429.00
chr19	54963829	54963931	102	102	5.00	64.00	24.62	6.50	2511.00
chr2	70451682	70456295	4613	4613	0.00	64.00	3.89	0.00	17957.00
chr11	118873959	118874169	210	210	0.00	0.00	0.00	0.00	0.00
chr10	75548427	75548581	154	154	0.00	0.00	0.00	0.00	0.00
chr6	33414351	33414563	212	212	0.00	188.00	94.50	66.00	20033.00
chr17	80042910	80043032	122	122	0.00	84.00	9.10	0.00	1110.00
chr11	11470290	11470483	193	193	0.00	0.00	0.00	0.00	0.00
chr8	23294446	23294771	325	325	0.00	1.00	0.14	0.00	46.00
chr1	116932060	116932663	603	603	0.00	182.00	42.08	0.00	25373.00
chr15	83222627	83222741	114	114	0.00	78.00	37.61	0.00	4287.00
chr3	9841562	9841751	189	189	0.00	0.00	0.00	0.00	0.00
chr1	116937731	116937907	176	176	137.00	276.00	212.01	215.00	37313.00
chr16	87868019	87868197	178	178	1.00	80.00	30.67	14.00	5460.00
chr3	124209540	124209731	191	191	0.00	0.00	0.00	0.00	0.00
chr7	71142195	71142291	96	96	0.00	215.00	97.58	108.00	9368.00
chr5	130497324	130497584	260	260	0.00	22.00	9.75	0.00	2534.00
chr13	100199238	100199358	120	120	22.00	278.00	133.59	111.00	16031.00
chr5	139943336	139943506	170	170	0.00	97.00	47.90	31.00	8143.00
chr17	74395529	74396002	473	473	0.00	0.00	0.00	0.00	0.00
chr14	93179149	93179216	67	67	7.00	7.00	7.00	7.00	469.00
chr4	160277004	160277310	306	306	0.00	3.00	0.94	1.00	288.00
chr17	40666306	40666478	172	172	12.00	141.00	60.22	68.00	10357.00
chr15	34828065	34828207	142	142	0.00	26.00	11.68	14.00	1658.00
chr14	100165802	100165876	74	74	0.00	116.00	69.27	88.00	5126.00
chr22	20128089	20128231	142	142	0.00	46.00	2.54	0.00	361.00
chr12	3392210	3394421	2211	2211	0.00	264.00	27.71	0.00	61267.00
chr17	16687866	16690667	2801	2801	0.00	71.00	5.29	0.00	14831.00
chr6	31664724	31664810	86	86	0.00	1.00	0.77	1.00	66.00
chr6	30627512	30627611	99	99	0.00	0.00	0.00	0.00	0.00
chr11	18752834	18755060	2226	2226	0.00	129.00	7.05	0.00	15687.00
chr12	109332602	109332731	129	129	0.00	0.00	0.00	0.00	0.00
chr6	90072884	90073110	226	226	0.00	76.00	27.20	0.00	6147.00
chr16	2689371	2689711	340	340	0.00	0.00	0.00	0.00	0.00
chr1	20987373	20987484	111	111	50.00	117.00	86.44	83.00	9595.00
chr14	85985300	85986667	1367	1367	0.00	0.00	0.00	0.00	0.00
chr13	32863769	32863880	111	111	0.00	83.00	54.05	52.00	6000.00
chr16	1510418	1510528	110	110	0.00	59.00	22.53	0.00	2478.00
chr19	54963269	54963444	175	175	15.00	100.00	51.89	56.00	9081.00
chr6	44224078	44224233	155	155	0.00	0.00	0.00	0.00	0.00
chr20	3151172	3152285	1113	1113	0.00	107.00	6.15	0.00	6842.00
chr1	892273	892405	132	132	0.00	40.00	13.89	0.00	1833.00
chr16	90192167	90192724	557	557	0.00	48.00	17.40	0.00	9692.00
chr9	111663704	111663810	106	106	40.00	88.00	52.35	49.00	5549.00
chr6	44108764	44108835	71	71	0.00	31.00	10.92	0.00	775.00
chr1	36028802	36029027	225	225	14.00	251.00	130.56	84.00	29375.00
chr11	66807259	66807674	415	415	0.00	0.00	0.00	0.00	0.00
chr1	178426817	178427679	862	862	0.00	100.00	12.59	0.00	10850.00
chr19	42482302	42482478	176	176	106.00	310.00	219.99	213.00	38719.00
chr1	44084718	44084873	155	155	0.00	1.00	0.32	0.00	50.00
chr1	109812315	109812442	127	127	64.00	168.00	124.50	155.00	15812.00
chr3	180324268	180324391	123	123	0.00	171.00	32.87	0.00	4043.00
chr15	63933668	63933842	174	174	0.00	5.00	0.59	0.00	103.00
chr20	44521363	44521519	156	156	33.00	153.00	103.35	113.00	16123.00
chr3	33416779	33416910	131	131	0.00	0.00	0.00	0.00	0.00
chr1	21934624	21934843	219	219	0.00	66.00	12.84	0.00	2811.00
chr14	69799801	69799886	85	85	0.00	33.00	32.59	33.00	2770.00
chr1	116936134	116936345	211	211	0.00	173.00	97.12	101.00	20493.00
chr14	23634493	23634645	152	152	0.00	0.00	0.00	0.00	0.00
chr16	1402538	1402947	409	409	0.00	0.00	0.00	0.00	0.00
chr9	20331	25000	4669	4669	0.00	202.00	5.68	0.00	26528.00
chr17	43545574	43545959	385	385	0.00	0.00	0.00	0.00	0.00
chr13	100201418	100201476	58	58	256.00	387.00	314.79	330.00	18258.00
chr15	41865505	41865665	160	160	4.00	122.00	63.81	72.00	10210.00
chr19	19641688	19642196	508	508	0.00	0.00	0.00	0.00	0.00
chr11	134147593	134148159	566	566	0.00	0.00	0.00	0.00	0.00
chr2	71656420	71657290	870	870	0.00	0.00	0.00	0.00	0.00
chr7	97834775	97835016	241	241	0.00	0.00	0.00	0.00	0.00
chr19	13363804	13363915	111	111	0.00	0.00	0.00	0.00	0.00
chr18	31328383	31329011	628	628	0.00	8.00	1.84	0.00	1154.00
chr16	66431884	66432009	125	125	44.00	90.00	55.98	46.00	6998.00
chr19	47935155	47935702	547	547	0.00	118.00	26.30	3.00	14384.00
chr12	50291769	50291873	104	104	26.00	187.00	121.22	122.00	12607.00
chr11	1780198	1780317	119	119	697.00	943.00	807.23	812.00	96060.00
chr15	65392626	65393167	541	541	0.00	125.00	23.28	0.00	12594.00
chr2	86397871	86397967	96	96	39.00	81.00	46.95	43.00	4507.00
chr7	97866087	97866233	146	146	0.00	129.00	80.41	68.00	11740.00
chr11	60687157	60687402	245	245	0.00	182.00	85.23	81.00	20882.00
chr21	43307700	43309453	1753	1753	0.00	59.00	7.06	0.00	12383.00
chr14	24619269	24619657	388	388	0.00	0.00	0.00	0.00	0.00
chr11	65320634	65320727	93	93	0.00	96.00	45.67	77.00	4247.00
chr16	29891184	29891385	201	201	0.00	318.00	159.60	158.00	32080.00
chr1	32207224	32207326	102	102	0.00	86.00	28.62	6.00	2919.00
chr11	72300218	72300394	176	176	0.00	23.00	5.49	0.00	966.00
chr17	7608878	7609038	160	160	0.00	0.00	0.00	0.00	0.00
chr19	7607646	7607814	168	168	0.00	1.00	0.40	0.00	67.00
chr19	54966129	54966271	142	142	2.00	66.00	23.45	30.00	3330.00
chr12	57995027	57995131	104	104	114.00	237.00	160.33	114.00	16674.00
chr1	27428875	27429049	174	174	0.00	8.00	1.52	0.00	264.00
chr2	27688277	27688385	108	108	0.00	0.00	0.00	0.00	0.00
chr16	2691449	2692254	805	805	0.00	6.00	0.81	0.00	650.00
chr9	131503813	131503933	120	120	0.00	48.00	21.65	20.00	2598.00
chr16	2347766	2347922	156	156	0.00	0.00	0.00	0.00	0.00
chr17	80039884	80040036	152	152	32.00	199.00	96.50	98.00	14668.00
chr1	32204432	32204538	106	106	40.00	107.00	74.24	73.00	7869.00
chr12	9242951	9243078	127	127	0.00	188.00	124.80	175.00	15850.00
chr3	49702661	49702751	90	90	0.00	0.00	0.00	0.00	0.00
chr19	35820359	35820837	478	478	0.00	14.00	5.73	0.00	2739.00
chr1	201456762	201457615	853	853	0.00	206.00	29.48	1.00	25143.00
chr16	2334279	2334438	159	159	0.00	16.00	11.75	16.00	1868.00
chr10	73578373	73578481	108	108	1118.00	1573.00	1357.69	1348.00	146630.00
chr16	18530550	18530756	206	206	0.00	5.00	1.11	0.00	229.00
chr16	16369094	16369300	206	206	0.00	0.00	0.00	0.00	0.00
chr13	113975636	113975785	149	149	0.00	254.00	91.11	0.00	13576.00
chr11	119293822	119294227	405	405	0.00	146.00	23.05	1.00	9335.00
chr5	150505962	150506041	79	79	109.00	180.00	151.52	165.00	11970.00
chr22	44224939	44225078	139	139	0.00	84.00	56.24	49.00	7817.00
chr15	41865199	41865309	110	110	19.00	159.00	93.41	92.00	10275.00
chr17	25633807	25636298	2491	2491	0.00	340.00	91.14	69.00	227029.00
chr15	72495155	72495529	374	374	0.00	470.00	145.51	33.00	54420.00
chr9	42540272	42542124	1852	1852	0.00	0.00	0.00	0.00	0.00
chr11	119290760	119291704	944	944	0.00	434.00	82.65	39.00	78020.00
chr19	5219949	5220165	216	216	0.00	75.00	25.38	0.00	5483.00
chr15	63910769	63911153	384	384	0.00	0.00	0.00	0.00	0.00
chr17	74393879	74393969	90	90	0.00	0.00	0.00	0.00	0.00
chr10	104129467	104129532	65	65	0.00	3.00	2.86	3.00	186.00
chr3	142454224	142454620	396	396	0.00	0.00	0.00	0.00	0.00
chr12	121205196	121205396	200	200	15.00	269.00	112.07	97.00	22414.00
chr3	31705570	31705724	154	154	0.00	0.00	0.00	0.00	0.00
chr6	118635190	118636593	1403	1403	0.00	6.00	0.79	0.00	1111.00
chr8	10339867	10340829	962	962	0.00	0.00	0.00	0.00	0.00
chr19	16952578	16952779	201	201	0.00	0.00	0.00	0.00	0.00
chr8	110984486	110985016	530	530	0.00	0.00	0.00	0.00	0.00
chr9	128001219	128001610	391	391	104.00	415.00	224.77	217.00	87884.00
chr11	73070878	73070997	119	119	20.00	58.00	34.00	20.00	4046.00
chr10	104130140	104130235	95	95	0.00	0.00	0.00	0.00	0.00
chr5	95733039	95733173	134	134	0.00	0.00	0.00	0.00	0.00
chr19	59059400	59059547	147	147	0.00	42.00	16.69	20.00	2454.00
chr5	139943169	139943255	86	86	0.00	70.00	40.14	51.00	3452.00
chr17	73487771	73487981	210	210	0.00	75.00	37.99	48.00	7977.00
chr1	154315588	154315777	189	189	0.00	33.00	16.59	33.00	3135.00
chr14	95652726	95653070	344	344	0.00	0.00	0.00	0.00	0.00
chr12	123639801	123640772	971	971	0.00	28.00	4.90	0.00	4756.00
chr22	47064870	47065171	301	301	0.00	0.00	0.00	0.00	0.00
chr5	24535220	24535388	168	168	0.00	0.00	0.00	0.00	0.00
chr12	6806452	6806958	506	506	0.00	129.00	55.44	59.00	28051.00
chr22	29881711	29881836	125	125	0.00	0.00	0.00	0.00	0.00
chr7	75894681	75894786	105	105	0.00	37.00	5.99	0.00	629.00
chr12	121089007	121095893	6886	6886	0.00	165.00	9.26	0.00	63758.00
chr1	207940357	207942365	2008	2008	0.00	127.00	13.70	0.00	27512.00
chr7	154681166	154681240	74	74	144.00	309.00	224.41	222.00	16606.00
chr5	131696513	131697529	1016	1016	0.00	190.00	18.88	0.00	19183.00
chr11	1776135	1776258	123	123	336.00	784.00	499.54	475.00	61444.00
chr8	11706554	11706673	119	119	125.00	315.00	224.18	210.00	26678.00
chr11	18759426	18759511	85	85	0.00	83.00	9.51	0.00	808.00
chr16	61689373	61689625	252	252	0.00	0.00	0.00	0.00	0.00
chr15	51750702	51750824	122	122	0.00	0.00	0.00	0.00	0.00
chr9	35555056	35555698	642	642	0.00	214.00	104.45	103.00	67057.00
chr2	198356200	198356621	421	421	0.00	0.00	0.00	0.00	0.00
chr9	131001723	131001794	71	71	59.00	193.00	136.87	157.00	9718.00
chr19	5214371	5214491	120	120	7.00	39.00	21.21	23.00	2545.00
chr22	35719488	35719623	135	135	19.00	169.00	73.12	52.00	9871.00
chr12	121678738	121679829	1091	1091	0.00	0.00	0.00	0.00	0.00
chr14	23820960	23821064	104	104	66.00	141.00	125.33	130.00	13034.00
chr1	32205710	32205779	69	69	0.00	52.00	21.33	2.00	1472.00
chr3	33420176	33420326	150	150	0.00	0.00	0.00	0.00	0.00
chr9	114820707	114820966	259	259	0.00	0.00	0.00	0.00	0.00
chr15	41865876	41866023	147	147	0.00	128.00	51.85	60.00	7622.00
chr19	55554308	55554637	329	329	0.00	0.00	0.00	0.00	0.00
chr1	116933403	116933513	110	110	7.00	49.00	41.55	49.00	4570.00
chr19	15374230	15374359	129	129	43.00	130.00	88.47	83.00	11413.00
chr12	56090682	56090852	170	170	0.00	119.00	49.58	85.00	8428.00
chr14	69445668	69445876	208	208	0.00	48.00	18.06	0.00	3757.00
