#chrom	start	end	size	num_data	min	max	mean	median	sum
chr6	44197325	44197528	203	203	64.00	160.00	116.70	125.00	23690.00
chr6	44197643	44198218	575	575	4.00	129.00	57.15	43.00	32862.00
chr11	118981972	118982084	112	112	521.00	618.00	561.52	557.00	62890.00
chr5	150503846	150503952	106	106	3.00	4047.00	2525.33	2998.50	267685.00
chr11	118981761	118981878	117	117	512.00	654.00	587.56	587.00	68745.00
chr11	126314873	126315000	127	127	209.00	362.00	300.31	304.00	38140.00
chr1	159165808	159166244	436	436	1.00	2511.00	446.14	24.00	194518.00
chr7	134893542	134893750	208	208	70.00	116.00	87.88	86.00	18280.00
chr9	121976196	121976433	237	237	483.00	1297.00	859.54	891.00	203710.00
chr19	54691042	54691169	127	127	751.00	1384.00	1058.07	1057.00	134375.00
chr22	38621430	38621600	170	170	767.00	1087.00	927.03	929.00	157595.00
chr13	42035681	42036205	524	524	0.00	30.00	17.42	18.00	9128.00
chr20	1915360	1915413	53	53	4.00	3511.00	2434.40	3035.00	129023.00
chr5	14496987	14497126	139	139	204.00	327.00	259.66	254.00	36093.00
chr12	56528125	56528212	87	87	100.00	161.00	129.79	128.00	11292.00
chr3	47466974	47467101	127	127	246.00	322.00	275.64	271.00	35006.00
chr17	7415476	7415663	187	187	294.00	453.00	379.30	384.00	70930.00
chr3	33588037	33589252	1215	1215	0.00	51.00	22.78	21.00	27675.00
chr7	887833	888615	782	782	1.00	207.00	62.02	31.00	48497.00
chr10	24813251	24813693	442	442	70.00	309.00	184.65	210.00	81617.00
chr1	109812045	109812213	168	168	692.00	990.00	822.17	814.00	138125.00
chr19	15276597	15276902	305	305	141.00	303.00	216.50	220.00	66033.00
chr16	2334779	2334999	220	220	432.00	684.00	539.79	492.00	118753.00
chr16	68404761	68405261	500	500	133.00	228.00	174.96	171.00	87482.00
chr4	110969111	110969871	760	760	31.00	120.00	76.28	76.00	57974.00
chr1	145693161	145693996	835	835	3.00	60.00	28.94	30.00	24167.00
chr7	44282848	44282932	84	84	1145.00	1393.00	1289.73	1289.00	108337.00
chr2	220164315	220164508	193	193	13.00	1144.00	481.66	32.00	92960.00
chr12	50472203	50472360	157	157	267.00	375.00	311.41	312.00	48892.00
chr2	220163768	220163833	65	65	1248.00	1711.00	1534.09	1550.00	99716.00
chr2	222289928	222290862	934	934	354.00	755.00	512.03	503.00	478239.00
chr12	57599133	57599268	135	135	604.00	740.00	662.01	668.00	89371.00
chr7	157475416	157475629	213	213	920.00	1385.00	1175.01	1163.00	250277.00
chr1	32203800	32203927	127	127	1510.00	2139.00	1791.06	1811.00	227464.00
chr1	109811731	109811912	181	181	742.00	977.00	887.11	892.00	160567.00
chr9	140052830	140052975	145	145	1648.00	2625.00	2121.77	2155.00	307657.00
chr2	220161706	220161854	148	148	2002.00	2498.00	2215.83	2190.00	327943.00
chr16	29896906	29897070	164	164	713.00	1171.00	979.95	1017.50	160711.00
chr16	47143393	47143622	229	229	137.00	210.00	172.48	172.00	39497.00
chr11	993753	993985	232	232	579.00	1085.00	863.45	909.00	200321.00
chr9	124059698	124061137	1439	1439	1.00	81.00	32.44	31.00	46683.00
chr9	140350140	140350634	494	494	9.00	98.00	55.05	57.00	27197.00
chr11	14504577	14504697	120	120	186.00	319.00	255.95	262.50	30714.00
chr3	49898612	49898733	121	121	1452.00	1732.00	1592.55	1594.00	192698.00
chr9	131811659	131811777	118	118	121.00	260.00	176.81	163.50	20864.00
chr9	131810705	131810818	113	113	155.00	288.00	219.35	221.00	24787.00
chr1	223400935	223401080	145	145	650.00	841.00	743.39	732.00	107791.00
chr12	125612185	125612820	635	635	0.00	414.00	69.34	8.00	44031.00
chr2	220088590	220088744	154	154	588.00	843.00	744.85	749.00	114707.00
chr9	70888487	70888750	263	263	0.00	3.00	0.75	0.00	198.00
chr14	69813756	69813898	142	142	445.00	582.00	505.74	499.50	71815.00
chr2	47399145	47399890	745	745	22.00	1164.00	127.05	99.00	94652.00
chr11	62688689	62689041	352	352	8.00	351.00	99.30	37.00	34952.00
chr6	43745205	43745407	202	202	11.00	279.00	194.22	192.50	39233.00
chr3	11072492	11072997	505	505	0.00	1475.00	278.44	33.00	140611.00
chr7	2696031	2696168	137	137	598.00	723.00	669.77	681.00	91759.00
chr16	14969196	14969279	83	83	746.00	1156.00	974.83	992.00	80911.00
chr17	7377847	7378026	179	179	5.00	19.00	11.15	12.00	1996.00
chr12	65639640	65639719	79	79	150.00	305.00	198.65	182.00	15693.00
chr12	50294912	50295108	196	196	3491.00	5107.00	4058.79	4085.00	795523.00
chr19	42485653	42485788	135	135	3249.00	4350.00	3839.87	3834.00	518382.00
chr10	99509230	99509343	113	113	272.00	350.00	298.93	297.00	33779.00
chr22	38883877	38888120	4243	4243	74.00	1869.00	500.11	400.00	2121959.00
chr12	49416372	49416658	286	286	143.00	261.00	209.14	210.00	59815.00
chr6	24843089	24843782	693	693	77.00	236.00	152.32	163.00	105559.00
chr5	176295561	176295665	104	104	504.00	672.00	579.02	582.00	60218.00
chr10	99510087	99510227	140	140	275.00	762.00	464.19	403.00	64986.00
chr1	159173658	159174770	1112	1112	25.00	276.00	120.31	102.00	133783.00
chr11	1780745	1780869	124	124	3434.00	4167.00	3840.54	3883.00	476227.00
chr19	42486059	42486258	199	199	2156.00	3590.00	2856.70	2875.00	568483.00
chr3	47465422	47465535	113	113	341.00	447.00	384.81	387.00	43483.00
chr1	21573713	21573856	143	143	107.00	154.00	130.74	129.00	18696.00
chr11	65320330	65320453	123	123	237.00	363.00	309.61	325.00	38082.00
chr3	47462420	47462519	99	99	381.00	663.00	532.13	577.00	52681.00
chr2	219204751	219204864	113	113	217.00	359.00	290.27	286.00	32801.00
chr1	43906123	43906257	134	134	31.00	75.00	52.55	52.00	7042.00
chr7	38785158	38785840	682	682	7.00	873.00	99.41	44.00	67798.00
chr2	153499932	153500058	126	126	260.00	389.00	320.80	325.50	40421.00
chr1	32203011	32203132	121	121	0.00	1734.00	1319.02	1524.00	159602.00
chr22	42290823	42290941	118	118	1139.00	2352.00	1885.89	1901.00	222535.00
chr19	47940718	47940818	100	100	635.00	1017.00	828.73	797.00	82873.00
chr4	119539150	119539274	124	124	14.00	63.00	41.94	51.00	5201.00
chr17	44117067	44117250	183	183	185.00	301.00	242.20	242.00	44323.00
chr19	42485873	42485983	110	110	2542.00	3225.00	2935.46	2924.00	322901.00
chr6	44114583	44114664	81	81	208.00	291.00	248.89	251.00	20160.00
chr19	47941105	47941292	187	187	6.00	1176.00	720.96	1041.00	134820.00
chr11	73074250	73074500	250	250	362.00	590.00	458.54	451.50	114635.00
chr3	33418764	33418825	61	61	604.00	853.00	743.80	761.00	45372.00
chr1	700258	700505	247	247	2.00	104.00	45.17	41.00	11157.00
chr9	74319510	74319719	209	209	48.00	201.00	104.82	89.00	21907.00
chr16	2336694	2336968	274	274	260.00	753.00	521.08	561.50	142775.00
chr20	3575125	3575219	94	94	224.00	311.00	261.02	261.00	24536.00
chr9	139231377	139231529	152	152	157.00	234.00	194.11	190.00	29504.00
chr5	140515951	140516498	547	547	16.00	134.00	59.56	56.00	32580.00
chr1	21938208	21938309	101	101	725.00	966.00	838.58	819.00	84697.00
chr3	155659188	155659936	748	748	36.00	229.00	108.53	96.00	81184.00
chr16	27483068	27483241	173	173	307.00	469.00	374.13	370.00	64725.00
chr11	994071	994245	174	174	399.00	656.00	579.92	609.50	100906.00
chr7	71175745	71175913	168	168	1169.00	1563.00	1364.83	1373.00	229291.00
chr12	121204065	121204175	110	110	649.00	971.00	858.17	891.00	94399.00
chr7	73118679	73118753	74	74	2018.00	2365.00	2200.49	2229.50	162836.00
chr9	140972565	140972710	145	145	101.00	163.00	127.64	129.00	18508.00
chr12	121683329	121684024	695	695	4.00	34.00	15.44	15.00	10732.00
chr16	74493579	74493687	108	108	563.00	654.00	602.47	602.00	65067.00
chr2	36771518	36771641	123	123	319.00	433.00	380.93	375.00	46855.00
chr7	94187181	94187996	815	815	11.00	175.00	77.01	73.00	62766.00
chr14	94156951	94157239	288	288	0.00	21.00	9.44	6.00	2718.00
chr7	121739000	121739524	524	524	10.00	57.00	32.15	34.00	16846.00
chr1	19549117	19549328	211	211	161.00	289.00	228.61	230.00	48237.00
chr19	5214571	5214747	176	176	249.00	704.00	442.64	426.00	77905.00
chr19	42557753	42557861	108	108	479.00	741.00	575.71	549.50	62177.00
chr15	102510686	102510925	239	239	8.00	92.00	54.43	54.00	13009.00
chr5	167673761	167675376	1615	1615	37.00	358.00	122.25	118.00	197437.00
chr7	44282158	44282253	95	95	1175.00	1713.00	1372.11	1326.00	130350.00
chr2	160621061	160621717	656	656	0.00	477.00	50.79	20.00	33315.00
chr5	10426501	10426634	133	133	713.00	903.00	812.06	812.00	108004.00
chr16	1814301	1814460	159	159	1139.00	1465.00	1335.48	1323.00	212341.00
chr11	21581734	21581928	194	194	341.00	488.00	424.06	433.00	82267.00
chr3	126749085	126749255	170	170	314.00	407.00	355.01	356.00	60351.00
chr11	12237765	12237866	101	101	443.00	541.00	490.17	488.00	49507.00
chr6	31750872	31750963	91	91	169.00	303.00	243.82	238.00	22188.00
chr3	53124201	53124398	197	197	25.00	63.00	37.74	37.00	7434.00
chr2	220161470	220161544	74	74	2135.00	2515.00	2328.99	2343.50	172345.00
chr2	128951046	128951785	739	739	49.00	182.00	117.31	119.00	86692.00
chr5	24535811	24535931	120	120	104.00	171.00	137.39	138.50	16487.00
chr1	44083406	44083582	176	176	601.00	821.00	713.00	709.00	125488.00
chr1	32207653	32207818	165	165	690.00	1170.00	894.36	867.00	147569.00
chr12	7293754	7294000	246	246	1.00	1150.00	705.40	1037.50	173528.00
chr3	131442289	131442469	180	180	238.00	344.00	299.91	310.00	53984.00
chr3	49898871	49899298	427	427	44.00	1880.00	866.68	1389.00	370072.00
chr16	66432358	66432464	106	106	66.00	102.00	80.89	80.00	8574.00
chr1	20982593	20982680	87	87	895.00	1262.00	1060.83	998.00	92292.00
chr16	68398653	68398809	156	156	197.00	335.00	254.39	248.50	39685.00
chr17	16676818	16678279	1461	1461	0.00	65.00	28.28	27.00	41322.00
chr1	109814899	109815027	128	128	1533.00	1970.00	1798.21	1834.00	230171.00
chr1	21940478	21940582	104	104	1041.00	1323.00	1190.39	1202.50	123801.00
chr20	57468284	57468793	509	509	0.00	32.00	8.69	5.00	4424.00
chr3	127358087	127358366	279	279	600.00	1602.00	1139.45	1129.00	317907.00
chr3	126735359	126735527	168	168	110.00	221.00	168.87	168.50	28370.00
chr10	103869140	103869264	124	124	779.00	1060.00	902.57	898.00	111919.00
chr20	44520554	44520666	112	112	327.00	537.00	418.61	397.00	46884.00
chr1	32203252	32203356	104	104	1431.00	1796.00	1595.81	1598.50	165964.00
chr21	40186196	40186316	120	120	342.00	494.00	444.11	448.50	53293.00
chr5	111067153	111068349	1196	1196	6.00	70.00	27.56	27.00	32964.00
chr9	128002954	128003186	232	232	761.00	979.00	876.47	878.00	203341.00
chr1	43408896	43408992	96	96	619.00	871.00	743.73	742.50	71398.00
chr3	47463931	47464026	95	95	381.00	479.00	433.80	433.00	41211.00
chr2	220161160	220161238	78	78	2239.00	2811.00	2542.44	2518.00	198310.00
chr11	62472772	62473089	317	317	3024.00	4660.00	3864.38	3975.00	1225010.00
chr9	130986341	130986906	565	565	0.00	907.00	194.85	6.00	110090.00
chr14	69358769	69359000	231	231	272.00	518.00	422.05	433.00	97493.00
chr11	64416205	64416379	174	174	589.00	885.00	721.84	703.00	125600.00
chr17	8398454	8398559	105	105	434.00	536.00	498.19	498.00	52310.00
chr12	53572943	53574193	1250	1250	3.00	95.00	40.47	36.00	50590.00
chr17	17696544	17701827	5283	5283	32.00	588.00	187.96	156.00	992984.00
chr8	11705187	11705331	144	144	2662.00	3524.00	3115.23	3123.50	448593.00
chr19	54963829	54963931	102	102	205.00	332.00	272.06	275.50	27750.00
chr2	70451682	70456295	4613	4613	0.00	476.00	63.11	44.00	291123.00
chr11	118873959	118874169	210	210	3.00	17.00	10.50	9.00	2206.00
chr10	75548427	75548581	154	154	74.00	138.00	104.16	105.50	16041.00
chr6	33414351	33414563	212	212	918.00	1639.00	1353.99	1451.00	287046.00
chr17	80042910	80043032	122	122	352.00	535.00	469.95	469.50	57334.00
chr11	11470290	11470483	193	193	273.00	466.00	347.11	341.00	66993.00
chr8	23294446	23294771	325	325	193.00	446.00	310.95	313.00	101060.00
chr1	116932060	116932663	603	603	0.00	2865.00	893.31	16.00	538666.00
chr15	83222627	83222741	114	114	262.00	347.00	302.89	298.00	34529.00
chr3	9841562	9841751	189	189	47.00	96.00	64.59	66.00	12208.00
chr1	116937731	116937907	176	176	2623.00	5285.00	3501.03	3371.50	616181.00
chr16	87868019	87868197	178	178	498.00	673.00	579.66	583.50	103179.00
chr3	124209540	124209731	191	191	989.00	1295.00	1127.52	1116.00	215357.00
chr7	71142195	71142291	96	96	1000.00	1221.00	1105.23	1102.50	106102.00
chr5	130497324	130497584	260	260	4.00	63.00	31.03	33.00	8068.00
chr13	100199238	100199358	120	120	831.00	1172.00	981.14	1025.00	117737.00
chr5	139943336	139943506	170	170	17.00	465.00	367.95	386.50	62551.00
chr17	74395529	74396002	473	473	151.00	253.00	206.93	212.00	97879.00
chr14	93179149	93179216	67	67	283.00	364.00	330.07	334.00	22115.00
chr4	160277004	160277310	306	306	65.00	933.00	575.40	648.50	176071.00
chr17	40666306	40666478	172	172	2005.00	3055.00	2510.10	2440.50	431737.00
chr15	34828065	34828207	142	142	12.00	263.00	185.08	215.50	26281.00
chr14	100165802	100165876	74	74	1675.00	1986.00	1809.74	1810.50	133921.00
chr22	20128089	20128231	142	142	38.00	410.00	224.20	299.00	31837.00
chr12	3392210	3394421	2211	2211	6.00	299.00	112.64	104.00	249058.00
chr17	16687866	16690667	2801	2801	0.00	198.00	20.69	14.00	57942.00
chr6	31664724	31664810	86	86	388.00	484.00	445.14	445.50	38282.00
chr6	30627512	30627611	99	99	194.00	297.00	247.82	251.00	24534.00
chr11	18752834	18755060	2226	2226	0.00	1430.00	144.71	29.00	322127.00
chr12	109332602	109332731	129	129	545.00	718.00	601.23	588.00	77559.00
chr6	90072884	90073110	226	226	28.00	136.00	80.46	89.00	18183.00
chr16	2689371	2689711	340	340	13.00	74.00	40.59	41.00	13800.00
chr1	20987373	20987484	111	111	623.00	1038.00	862.68	892.00	95758.00
chr14	85985300	85986667	1367	1367	0.00	53.00	19.60	19.00	26790.00
chr13	32863769	32863880	111	111	395.00	570.00	482.65	483.00	53574.00
chr16	1510418	1510528	110	110	161.00	231.00	188.25	186.00	20708.00
chr19	54963269	54963444	175	175	225.00	402.00	304.34	313.00	53259.00
chr6	44224078	44224233	155	155	312.00	519.00	424.33	444.00	65771.00
chr20	3151172	3152285	1113	1113	0.00	44.00	12.01	11.00	13365.00
chr1	892273	892405	132	132	302.00	471.00	384.91	379.50	50808.00
chr16	90192167	90192724	557	557	0.00	22.00	8.27	8.00	4608.00
chr9	111663704	111663810	106	106	117.00	198.00	152.89	153.00	16206.00
chr6	44108764	44108835	71	71	245.00	340.00	286.31	283.00	20328.00
chr1	36028802	36029027	225	225	5921.00	9564.00	7326.52	7035.00	1648467.00
chr11	66807259	66807674	415	415	3.00	310.00	201.65	201.00	83683.00
chr1	178426817	178427679	862	862	32.00	141.00	79.35	79.00	68397.00
chr19	42482302	42482478	176	176	3316.00	4606.00	3724.70	3686.50	655548.00
chr1	44084718	44084873	155	155	478.00	1022.00	687.23	590.00	106520.00
chr1	109812315	109812442	127	127	822.00	1102.00	964.35	966.00	122472.00
chr3	180324268	180324391	123	123	234.00	306.00	269.73	272.00	33177.00
chr15	63933668	63933842	174	174	152.00	219.00	187.43	185.50	32613.00
chr20	44521363	44521519	156	156	456.00	713.00	595.23	596.00	92856.00
chr3	33416779	33416910	131	131	285.00	671.00	411.34	351.00	53886.00
chr1	21934624	21934843	219	219	6.00	1778.00	725.20	903.00	158818.00
chr14	69799801	69799886	85	85	176.00	279.00	229.01	231.00	19466.00
chr1	116936134	116936345	211	211	0.00	3779.00	3047.15	3327.00	642949.00
chr14	23634493	23634645	152	152	57.00	112.00	86.38	89.50	13130.00
chr16	1402538	1402947	409	409	1.00	22.00	10.26	11.00	4195.00
chr9	20331	25000	4669	4669	0.00	266.00	32.71	19.00	152702.00
chr17	43545574	43545959	385	385	61.00	124.00	86.38	83.00	33256.00
chr13	100201418	100201476	58	58	735.00	899.00	815.57	798.50	47303.00
chr15	41865505	41865665	160	160	1008.00	1974.00	1435.99	1457.50	229759.00
chr19	19641688	19642196	508	508	10.00	31.00	19.51	19.00	9910.00
chr11	134147593	134148159	566	566	14.00	82.00	47.27	46.00	26755.00
chr2	71656420	71657290	870	870	2.00	111.00	47.00	40.00	40891.00
chr7	97834775	97835016	241	241	369.00	540.00	455.78	454.00	109844.00
chr19	13363804	13363915	111	111	104.00	162.00	129.62	126.00	14388.00
chr18	31328383	31329011	628	628	10.00	51.00	29.47	29.00	18506.00
chr16	66431884	66432009	125	125	29.00	73.00	51.03	48.00	6379.00
chr19	47935155	47935702	547	547	0.00	1682.00	694.06	681.00	379649.00
chr12	50291769	50291873	104	104	2769.00	3409.00	3023.44	3024.00	314438.00
chr11	1780198	1780317	119	119	3230.00	4732.00	3763.17	3618.00	447817.00
chr15	65392626	65393167	541	541	1.00	57.00	19.17	10.00	10372.00
chr2	86397871	86397967	96	96	393.00	508.00	462.14	474.00	44365.00
chr7	97866087	97866233	146	146	84.00	143.00	116.25	120.50	16972.00
chr11	60687157	60687402	245	245	207.00	480.00	360.78	371.00	88391.00
chr21	43307700	43309453	1753	1753	33.00	200.00	88.41	80.00	154974.00
chr14	24619269	24619657	388	388	73.00	192.00	114.84	107.00	44557.00
chr11	65320634	65320727	93	93	187.00	290.00	235.42	231.00	21894.00
chr16	29891184	29891385	201	201	964.00	1510.00	1211.11	1280.00	243433.00
chr1	32207224	32207326	102	102	1138.00	1546.00	1256.52	1225.50	128165.00
chr11	72300218	72300394	176	176	0.00	1218.00	369.91	6.00	65104.00
chr17	7608878	7609038	160	160	156.00	252.00	203.14	204.00	32502.00
chr19	7607646	7607814	168	168	462.00	651.00	542.33	538.50	91112.00
chr19	54966129	54966271	142	142	192.00	387.00	330.92	344.50	46991.00
chr12	57995027	57995131	104	104	367.00	506.00	446.74	448.00	46461.00
chr1	27428875	27429049	174	174	215.00	379.00	298.87	301.50	52004.00
chr2	27688277	27688385	108	108	37.00	86.00	64.73	70.00	6991.00
chr16	2691449	2692254	805	805	5.00	57.00	28.97	26.00	23319.00
chr9	131503813	131503933	120	120	686.00	1056.00	906.68	927.00	108802.00
chr16	2347766	2347922	156	156	303.00	466.00	372.87	373.00	58168.00
chr17	80039884	80040036	152	152	853.00	1144.00	987.91	988.00	150162.00
chr1	32204432	32204538	106	106	1550.00	2291.00	1859.68	1854.00	197126.00
chr12	9242951	9243078	127	127	365.00	540.00	467.13	470.00	59325.00
chr3	49702661	49702751	90	90	291.00	420.00	358.81	357.00	32293.00
chr19	35820359	35820837	478	478	13.00	69.00	40.75	44.50	19479.00
chr1	201456762	201457615	853	853	24.00	133.00	74.86	78.00	63857.00
chr16	2334279	2334438	159	159	417.00	657.00	516.78	519.00	82168.00
chr10	73578373	73578481	108	108	15398.00	18349.00	16292.60	16025.00	1759601.00
chr16	18530550	18530756	206	206	0.00	1303.00	663.85	959.50	136754.00
chr16	16369094	16369300	206	206	0.00	1274.00	637.34	904.50	131293.00
chr13	113975636	113975785	149	149	8.00	3717.00	1448.21	12.00	215783.00
chr11	119293822	119294227	405	405	11.00	9139.00	846.41	108.00	342797.00
chr5	150505962	150506041	79	79	1917.00	2604.00	2153.22	2089.00	170104.00
chr22	44224939	44225078	139	139	2101.00	2814.00	2415.26	2376.00	335721.00
chr15	41865199	41865309	110	110	1206.00	1454.00	1328.65	1323.00	146151.00
chr17	25633807	25636298	2491	2491	12.00	987.00	315.86	265.00	786813.00
chr15	72495155	72495529	374	374	12.00	9520.00	3411.50	51.00	1275900.00
chr9	42540272	42542124	1852	1852	0.00	81.00	19.11	16.00	35390.00
chr11	119290760	119291704	944	944	6.00	14632.00	4335.69	58.50	4092890.00
chr19	5219949	5220165	216	216	317.00	573.00	398.82	378.50	86145.00
chr15	63910769	63911153	384	384	0.00	8.00	2.45	1.00	941.00
chr17	74393879	74393969	90	90	205.00	293.00	237.84	237.00	21406.00
chr10	104129467	104129532	65	65	121.00	169.00	149.37	152.00	9709.00
chr3	142454224	142454620	396	396	0.00	16.00	7.59	8.00	3004.00
chr12	121205196	121205396	200	200	727.00	1054.00	848.22	844.50	169644.00
chr3	31705570	31705724	154	154	80.00	140.00	110.63	111.00	17037.00
chr6	118635190	118636593	1403	1403	22.00	287.00	167.77	171.00	235377.00
chr8	10339867	10340829	962	962	0.00	49.00	18.88	19.00	18167.00
chr19	16952578	16952779	201	201	191.00	323.00	269.21	276.00	54112.00
chr8	110984486	110985016	530	530	106.00	313.00	188.55	188.50	99930.00
chr9	128001219	128001610	391	391	887.00	1962.00	1512.77	1562.00	591493.00
chr11	73070878	73070997	119	119	183.00	264.00	223.31	221.00	26574.00
chr10	104130140	104130235	95	95	152.00	200.00	182.83	185.00	17369.00
chr5	95733039	95733173	134	134	103.00	220.00	147.97	141.00	19828.00
chr19	59059400	59059547	147	147	605.00	956.00	739.75	721.00	108743.00
chr5	139943169	139943255	86	86	14.00	367.00	298.72	333.00	25690.00
chr17	73487771	73487981	210	210	271.00	627.00	420.51	422.00	88307.00
chr1	154315588	154315777	189	189	85.00	125.00	107.17	108.00	20255.00
chr14	95652726	95653070	344	344	29.00	134.00	61.71	51.00	21229.00
chr12	123639801	123640772	971	971	20.00	86.00	47.90	47.00	46512.00
chr22	47064870	47065171	301	301	0.00	15.00	6.96	10.00	2094.00
chr5	24535220	24535388	168	168	76.00	143.00	101.14	102.00	16992.00
chr12	6806452	6806958	506	506	508.00	1365.00	980.52	1005.50	496145.00
chr22	29881711	29881836	125	125	350.00	510.00	404.63	386.00	50579.00
chr7	75894681	75894786	105	105	137.00	172.00	156.26	153.00	16407.00
chr12	121089007	121095893	6886	6886	0.00	161.00	27.88	23.00	191988.00
chr1	207940357	207942365	2008	2008	6.00	642.00	109.59	76.00	220049.00
chr7	154681166	154681240	74	74	1598.00	1878.00	1752.43	1751.00	129680.00
chr5	131696513	131697529	1016	1016	0.00	60.00	15.22	5.00	15465.00
chr11	1776135	1776258	123	123	3011.00	4201.00	3422.87	3289.00	421013.00
chr8	11706554	11706673	119	119	1944.00	2698.00	2311.18	2297.00	275031.00
chr11	18759426	18759511	85	85	845.00	1061.00	932.12	927.00	79230.00
chr16	61689373	61689625	252	252	130.00	197.00	166.58	170.00	41978.00
chr15	51750702	51750824	122	122	326.00	498.00	398.17	402.00	48577.00
chr9	35555056	35555698	642	642	446.00	1152.00	850.31	854.00	545901.00
chr2	198356200	198356621	421	421	0.00	40.00	11.26	7.00	4739.00
chr9	131001723	131001794	71	71	5074.00	6137.00	5742.44	5792.00	407713.00
chr19	5214371	5214491	120	120	729.00	1193.00	989.57	998.00	118748.00
