#chrom	start	end	size	num_data	min	max	mean	median	sum
chr8	56449623	56450530	907	907	1.00	60.00	20.24	18.00	18362.00
chr9	139354208	139354326	118	118	59.00	128.00	86.03	76.00	10152.00
chr1	32204908	32205236	328	328	663.00	1018.00	824.45	816.00	270419.00
chr7	75608768	75608897	129	129	158.00	243.00	192.20	187.00	24794.00
chr19	45161029	45161178	149	149	62.00	177.00	125.80	133.00	18744.00
chr19	5243911	5244493	582	582	46.00	228.00	111.51	97.00	64897.00
chr6	32119585	32119717	132	132	12.00	889.00	403.15	398.50	53216.00
chr3	42670878	42672067	1189	1189	0.00	92.00	30.99	19.00	36850.00
chr11	45892392	45892485	93	93	221.00	313.00	261.76	259.00	24344.00
chr17	80040789	80040991	202	202	645.00	1042.00	808.61	788.50	163339.00
chr2	74902875	74903036	161	161	67.00	131.00	98.02	98.00	15781.00
chr17	38335969	38337946	1977	1977	0.00	237.00	25.37	16.00	50153.00
chr16	87870103	87870253	150	150	485.00	615.00	561.69	564.50	84254.00
chr1	32205947	32206142	195	195	540.00	941.00	745.84	711.00	145439.00
chr6	44117553	44117702	149	149	24.00	377.00	249.58	328.00	37188.00
chr1	159163659	159163830	171	171	720.00	1065.00	870.21	906.00	148806.00
chr3	445565	446023	458	458	5.00	49.00	26.39	32.00	12085.00
chr2	25048913	25048995	82	82	215.00	296.00	249.59	249.00	20466.00
chr10	99504485	99504672	187	187	90.00	178.00	133.13	136.00	24895.00
chr4	54364807	54365010	203	203	7.00	48.00	22.83	19.00	4634.00
chr17	1634367	1634552	185	185	16.00	98.00	49.36	37.00	9131.00
chr7	72416124	72416247	123	123	177.00	296.00	236.69	237.00	29113.00
chr1	208212169	208212329	160	160	27.00	118.00	71.92	69.00	11507.00
chr9	140952500	140952702	202	202	11.00	51.00	33.44	32.50	6755.00
chr6	44197325	44197528	203	203	42.00	136.00	94.70	103.00	19224.00
chr6	44197643	44198218	575	575	3.00	130.00	58.49	41.00	33630.00
chr11	118981972	118982084	112	112	284.00	487.00	405.94	419.50	45465.00
chr5	150503846	150503952	106	106	0.00	2001.00	1209.30	1471.00	128186.00
chr11	118981761	118981878	117	117	177.00	307.00	235.36	223.00	27537.00
chr11	126314873	126315000	127	127	157.00	280.00	208.14	195.00	26434.00
chr1	159165808	159166244	436	436	0.00	976.00	182.96	10.00	79769.00
chr7	134893542	134893750	208	208	29.00	149.00	96.16	102.00	20001.00
chr9	121976196	121976433	237	237	136.00	442.00	280.14	302.00	66392.00
chr19	54691042	54691169	127	127	389.00	677.00	529.03	510.00	67187.00
chr22	38621430	38621600	170	170	622.00	871.00	757.42	793.00	128762.00
chr13	42035681	42036205	524	524	11.00	57.00	28.03	26.00	14690.00
chr20	1915360	1915413	53	53	15.00	1695.00	1204.09	1517.00	63817.00
chr5	14496987	14497126	139	139	136.00	230.00	195.14	198.00	27124.00
chr12	56528125	56528212	87	87	108.00	145.00	123.60	122.00	10753.00
chr3	47466974	47467101	127	127	109.00	151.00	129.01	130.00	16384.00
chr17	7415476	7415663	187	187	197.00	360.00	267.83	260.00	50085.00
chr3	33588037	33589252	1215	1215	29.00	211.00	114.46	110.00	139065.00
chr7	887833	888615	782	782	13.00	254.00	64.32	51.00	50300.00
chr10	24813251	24813693	442	442	7.00	110.00	57.30	57.00	25327.00
chr1	109812045	109812213	168	168	382.00	553.00	444.90	440.50	74743.00
chr19	15276597	15276902	305	305	286.00	466.00	376.36	373.00	114790.00
chr16	2334779	2334999	220	220	283.00	479.00	360.09	346.00	79219.00
chr16	68404761	68405261	500	500	50.00	184.00	111.24	113.00	55620.00
chr4	110969111	110969871	760	760	17.00	138.00	69.44	68.00	52773.00
chr1	145693161	145693996	835	835	0.00	83.00	38.85	39.00	32440.00
chr7	44282848	44282932	84	84	622.00	894.00	781.83	788.00	65674.00
chr2	220164315	220164508	193	193	3.00	452.00	185.78	10.00	35855.00
chr12	50472203	50472360	157	157	239.00	333.00	284.92	284.00	44733.00
chr2	220163768	220163833	65	65	432.00	643.00	530.20	555.00	34463.00
chr2	222289928	222290862	934	934	78.00	308.00	164.38	161.00	153533.00
chr12	57599133	57599268	135	135	328.00	506.00	405.99	400.00	54809.00
chr7	157475416	157475629	213	213	329.00	468.00	413.38	424.00	88051.00
chr1	32203800	32203927	127	127	1013.00	1321.00	1169.12	1177.00	148478.00
chr1	109811731	109811912	181	181	385.00	570.00	480.83	488.00	87031.00
chr9	140052830	140052975	145	145	634.00	1028.00	824.32	880.00	119526.00
chr2	220161706	220161854	148	148	790.00	1196.00	992.51	1016.50	146892.00
chr16	29896906	29897070	164	164	256.00	435.00	348.44	353.00	57144.00
chr16	47143393	47143622	229	229	76.00	136.00	98.70	96.00	22603.00
chr11	993753	993985	232	232	207.00	528.00	404.70	441.00	93890.00
chr9	124059698	124061137	1439	1439	5.00	238.00	122.31	124.00	176000.00
chr9	140350140	140350634	494	494	1.00	141.00	74.29	72.00	36700.00
chr11	14504577	14504697	120	120	142.00	258.00	194.87	205.00	23384.00
chr3	49898612	49898733	121	121	585.00	783.00	692.29	686.00	83767.00
chr9	131811659	131811777	118	118	84.00	184.00	126.54	114.00	14932.00
chr9	131810705	131810818	113	113	115.00	178.00	141.26	140.00	15962.00
chr1	223400935	223401080	145	145	254.00	399.00	340.53	350.00	49377.00
chr12	125612185	125612820	635	635	0.00	218.00	50.40	28.00	32003.00
chr2	220088590	220088744	154	154	314.00	457.00	389.18	387.00	59933.00
chr9	70888487	70888750	263	263	0.00	5.00	1.12	0.00	295.00
chr14	69813756	69813898	142	142	158.00	320.00	224.69	230.00	31906.00
chr2	47399145	47399890	745	745	20.00	613.00	100.74	102.00	75054.00
chr11	62688689	62689041	352	352	0.00	131.00	27.32	11.00	9617.00
chr6	43745205	43745407	202	202	3.00	166.00	106.59	107.00	21531.00
chr3	11072492	11072997	505	505	6.00	894.00	208.00	56.00	105041.00
chr7	2696031	2696168	137	137	270.00	367.00	320.33	320.00	43885.00
chr16	14969196	14969279	83	83	403.00	619.00	515.46	531.00	42783.00
chr17	7377847	7378026	179	179	0.00	11.00	4.91	6.00	879.00
chr12	65639640	65639719	79	79	53.00	150.00	83.24	76.00	6576.00
chr12	50294912	50295108	196	196	2300.00	3198.00	2689.41	2699.50	527124.00
chr19	42485653	42485788	135	135	1098.00	1454.00	1282.10	1309.00	173084.00
chr10	99509230	99509343	113	113	193.00	257.00	224.76	226.00	25398.00
chr22	38883877	38888120	4243	4243	120.00	1889.00	598.18	509.00	2538078.00
chr12	49416372	49416658	286	286	132.00	221.00	170.27	170.50	48698.00
chr6	24843089	24843782	693	693	27.00	150.00	73.43	69.00	50887.00
chr5	176295561	176295665	104	104	182.00	236.00	213.64	216.00	22219.00
chr10	99510087	99510227	140	140	156.00	428.00	240.81	220.00	33714.00
chr1	159173658	159174770	1112	1112	4.00	171.00	57.42	55.00	63847.00
chr11	1780745	1780869	124	124	2671.00	3507.00	3176.78	3262.50	393921.00
chr19	42486059	42486258	199	199	704.00	1623.00	1181.35	1169.00	235089.00
chr3	47465422	47465535	113	113	147.00	258.00	195.65	199.00	22109.00
chr1	21573713	21573856	143	143	70.00	188.00	122.29	123.00	17487.00
chr11	65320330	65320453	123	123	240.00	352.00	278.94	270.00	34310.00
chr3	47462420	47462519	99	99	203.00	318.00	272.12	277.00	26940.00
chr2	219204751	219204864	113	113	60.00	96.00	77.45	80.00	8752.00
chr1	43906123	43906257	134	134	63.00	113.00	86.16	85.00	11546.00
chr7	38785158	38785840	682	682	18.00	584.00	92.45	43.00	63048.00
chr2	153499932	153500058	126	126	125.00	208.00	167.38	173.50	21090.00
chr1	32203011	32203132	121	121	0.00	1174.00	876.91	1007.00	106106.00
chr22	42290823	42290941	118	118	798.00	1466.00	1215.63	1219.00	143444.00
chr19	47940718	47940818	100	100	233.00	344.00	299.09	302.50	29909.00
chr4	119539150	119539274	124	124	5.00	32.00	18.20	15.00	2257.00
chr17	44117067	44117250	183	183	126.00	229.00	171.02	170.00	31297.00
chr19	42485873	42485983	110	110	881.00	1198.00	1043.45	1036.00	114780.00
chr6	44114583	44114664	81	81	123.00	323.00	195.95	161.00	15872.00
chr19	47941105	47941292	187	187	18.00	425.00	257.99	357.00	48244.00
chr11	73074250	73074500	250	250	172.00	361.00	271.92	276.00	67979.00
chr3	33418764	33418825	61	61	243.00	291.00	267.75	265.00	16333.00
chr1	700258	700505	247	247	10.00	82.00	35.94	32.00	8878.00
chr9	74319510	74319719	209	209	27.00	66.00	45.61	49.00	9532.00
chr16	2336694	2336968	274	274	139.00	549.00	352.65	346.50	96625.00
chr20	3575125	3575219	94	94	122.00	196.00	152.50	152.00	14335.00
chr9	139231377	139231529	152	152	76.00	188.00	141.61	150.50	21525.00
chr5	140515951	140516498	547	547	16.00	92.00	45.09	42.00	24666.00
chr1	21938208	21938309	101	101	483.00	623.00	528.90	523.00	53419.00
chr3	155659188	155659936	748	748	3.00	124.00	70.50	74.00	52735.00
chr16	27483068	27483241	173	173	160.00	338.00	235.71	217.00	40778.00
chr11	994071	994245	174	174	213.00	351.00	280.56	275.00	48818.00
chr7	71175745	71175913	168	168	630.00	964.00	807.57	831.50	135672.00
chr12	121204065	121204175	110	110	327.00	579.00	476.32	511.50	52395.00
chr7	73118679	73118753	74	74	798.00	955.00	872.51	872.00	64566.00
chr9	140972565	140972710	145	145	2.00	42.00	9.12	6.00	1323.00
chr12	121683329	121684024	695	695	0.00	32.00	10.63	9.00	7388.00
chr16	74493579	74493687	108	108	446.00	544.00	498.51	496.50	53839.00
chr2	36771518	36771641	123	123	162.00	329.00	245.85	245.00	30240.00
chr7	94187181	94187996	815	815	9.00	70.00	38.53	39.00	31402.00
chr14	94156951	94157239	288	288	0.00	45.00	19.81	21.00	5704.00
chr7	121739000	121739524	524	524	10.00	93.00	53.96	55.00	28273.00
chr1	19549117	19549328	211	211	135.00	283.00	201.52	199.00	42520.00
chr19	5214571	5214747	176	176	125.00	409.00	241.79	212.00	42555.00
chr19	42557753	42557861	108	108	283.00	543.00	429.55	425.00	46391.00
chr15	102510686	102510925	239	239	5.00	116.00	66.23	68.00	15829.00
chr5	167673761	167675376	1615	1615	3.00	116.00	34.65	27.00	55963.00
chr7	44282158	44282253	95	95	646.00	978.00	824.28	815.00	78307.00
chr2	160621061	160621717	656	656	0.00	351.00	46.27	28.00	30356.00
chr5	10426501	10426634	133	133	492.00	628.00	550.82	546.00	73259.00
chr16	1814301	1814460	159	159	630.00	827.00	737.94	740.00	117332.00
chr11	21581734	21581928	194	194	110.00	180.00	145.38	150.00	28203.00
chr3	126749085	126749255	170	170	184.00	383.00	290.24	300.50	49341.00
chr11	12237765	12237866	101	101	97.00	166.00	137.62	140.00	13900.00
chr6	31750872	31750963	91	91	84.00	143.00	121.51	121.00	11057.00
chr3	53124201	53124398	197	197	5.00	45.00	23.17	21.00	4565.00
chr2	220161470	220161544	74	74	969.00	1135.00	1042.41	1033.00	77138.00
chr2	128951046	128951785	739	739	30.00	175.00	93.73	87.00	69263.00
chr5	24535811	24535931	120	120	42.00	113.00	79.29	80.00	9515.00
chr1	44083406	44083582	176	176	315.00	477.00	398.09	408.00	70063.00
chr1	32207653	32207818	165	165	427.00	580.00	474.64	475.00	78316.00
chr12	7293754	7294000	246	246	8.00	304.00	182.18	251.50	44816.00
chr3	131442289	131442469	180	180	67.00	122.00	89.87	87.50	16176.00
chr3	49898871	49899298	427	427	21.00	688.00	318.07	441.00	135816.00
chr16	66432358	66432464	106	106	96.00	169.00	129.51	118.00	13728.00
chr1	20982593	20982680	87	87	529.00	832.00	658.74	641.00	57310.00
chr16	68398653	68398809	156	156	119.00	193.00	146.26	142.00	22817.00
chr17	16676818	16678279	1461	1461	0.00	96.00	36.67	30.00	53582.00
chr1	109814899	109815027	128	128	1019.00	1279.00	1133.11	1129.00	145038.00
chr1	21940478	21940582	104	104	595.00	800.00	698.80	706.00	72675.00
chr20	57468284	57468793	509	509	8.00	62.00	25.91	23.00	13186.00
chr3	127358087	127358366	279	279	396.00	871.00	644.44	640.00	179800.00
chr3	126735359	126735527	168	168	43.00	116.00	72.55	65.00	12189.00
chr10	103869140	103869264	124	124	573.00	722.00	640.54	645.00	79427.00
chr20	44520554	44520666	112	112	169.00	400.00	269.52	266.00	30186.00
chr1	32203252	32203356	104	104	867.00	1139.00	1034.66	1060.00	107605.00
chr21	40186196	40186316	120	120	124.00	175.00	154.05	157.00	18486.00
chr5	111067153	111068349	1196	1196	1.00	91.00	33.94	30.00	40595.00
chr9	128002954	128003186	232	232	515.00	875.00	678.42	661.00	157394.00
chr1	43408896	43408992	96	96	587.00	723.00	648.92	651.00	62296.00
chr3	47463931	47464026	95	95	261.00	312.00	287.28	289.00	27292.00
chr2	220161160	220161238	78	78	1038.00	1238.00	1122.35	1091.00	87543.00
chr11	62472772	62473089	317	317	1588.00	2369.00	1947.49	1970.00	617353.00
chr9	130986341	130986906	565	565	0.00	500.00	107.32	20.00	60636.00
chr14	69358769	69359000	231	231	141.00	289.00	200.36	203.00	46284.00
chr11	64416205	64416379	174	174	434.00	566.00	492.60	493.00	85713.00
chr17	8398454	8398559	105	105	136.00	188.00	169.62	173.00	17810.00
chr12	53572943	53574193	1250	1250	6.00	78.00	38.56	40.00	48198.00
chr17	17696544	17701827	5283	5283	7.00	433.00	123.93	109.00	654722.00
chr8	11705187	11705331	144	144	1401.00	1904.00	1659.11	1625.00	238912.00
chr19	54963829	54963931	102	102	385.00	691.00	530.51	511.50	54112.00
chr2	70451682	70456295	4613	4613	1.00	449.00	56.27	38.00	259570.00
chr11	118873959	118874169	210	210	2.00	54.00	35.02	32.00	7354.00
chr10	75548427	75548581	154	154	57.00	107.00	83.65	83.00	12882.00
chr6	33414351	33414563	212	212	477.00	858.00	779.63	792.00	165282.00
chr17	80042910	80043032	122	122	209.00	351.00	282.11	285.00	34417.00
chr11	11470290	11470483	193	193	108.00	247.00	163.25	166.00	31508.00
chr8	23294446	23294771	325	325	113.00	214.00	166.44	164.00	54092.00
chr1	116932060	116932663	603	603	1.00	1251.00	433.04	40.00	261123.00
chr15	83222627	83222741	114	114	163.00	322.00	250.67	247.50	28576.00
chr3	9841562	9841751	189	189	53.00	112.00	81.88	79.00	15476.00
chr1	116937731	116937907	176	176	1180.00	2398.00	1581.37	1460.50	278321.00
chr16	87868019	87868197	178	178	275.00	532.00	388.06	392.00	69075.00
chr3	124209540	124209731	191	191	343.00	491.00	423.35	418.00	80860.00
chr7	71142195	71142291	96	96	570.00	767.00	655.70	650.00	62947.00
chr5	130497324	130497584	260	260	18.00	59.00	36.47	30.00	9482.00
chr13	100199238	100199358	120	120	547.00	689.00	614.20	621.50	73704.00
chr5	139943336	139943506	170	170	19.00	221.00	170.13	172.00	28922.00
chr17	74395529	74396002	473	473	29.00	127.00	80.44	73.00	38046.00
chr14	93179149	93179216	67	67	188.00	253.00	220.54	224.00	14776.00
chr4	160277004	160277310	306	306	25.00	656.00	311.78	295.00	95406.00
chr17	40666306	40666478	172	172	827.00	1659.00	1228.43	1279.00	211290.00
chr15	34828065	34828207	142	142	9.00	223.00	162.05	180.00	23011.00
chr14	100165802	100165876	74	74	587.00	766.00	665.54	657.00	49250.00
chr22	20128089	20128231	142	142	34.00	243.00	152.49	200.50	21654.00
chr12	3392210	3394421	2211	2211	2.00	301.00	117.78	101.00	260410.00
chr17	16687866	16690667	2801	2801	0.00	368.00	92.93	76.00	260285.00
chr6	31664724	31664810	86	86	217.00	403.00	314.16	322.00	27018.00
chr6	30627512	30627611	99	99	56.00	90.00	74.24	77.00	7350.00
chr11	18752834	18755060	2226	2226	0.00	518.00	55.84	15.00	124300.00
chr12	109332602	109332731	129	129	110.00	212.00	169.86	182.00	21912.00
chr6	90072884	90073110	226	226	0.00	34.00	16.99	13.00	3840.00
chr16	2689371	2689711	340	340	0.00	26.00	12.06	10.00	4102.00
chr1	20987373	20987484	111	111	417.00	600.00	525.18	529.00	58295.00
chr14	85985300	85986667	1367	1367	0.00	47.00	6.82	0.00	9328.00
chr13	32863769	32863880	111	111	169.00	324.00	247.89	261.00	27516.00
chr16	1510418	1510528	110	110	127.00	207.00	152.81	150.00	16809.00
chr19	54963269	54963444	175	175	500.00	748.00	621.43	622.00	108751.00
chr6	44224078	44224233	155	155	261.00	359.00	305.97	306.00	47426.00
chr20	3151172	3152285	1113	1113	0.00	45.00	12.27	9.00	13661.00
chr1	892273	892405	132	132	226.00	316.00	257.55	252.00	33996.00
chr16	90192167	90192724	557	557	0.00	65.00	26.08	27.00	14526.00
chr9	111663704	111663810	106	106	67.00	143.00	99.63	96.00	10561.00
chr6	44108764	44108835	71	71	360.00	445.00	396.06	387.00	28120.00
chr1	36028802	36029027	225	225	2539.00	4982.00	3395.35	2923.00	763953.00
chr11	66807259	66807674	415	415	0.00	107.00	55.68	57.00	23106.00
chr1	178426817	178427679	862	862	18.00	99.00	55.11	55.00	47504.00
chr19	42482302	42482478	176	176	1342.00	1889.00	1648.52	1657.50	290139.00
chr1	44084718	44084873	155	155	284.00	886.00	506.29	472.00	78475.00
chr1	109812315	109812442	127	127	405.00	535.00	467.93	472.00	59427.00
chr3	180324268	180324391	123	123	133.00	243.00	191.18	191.00	23515.00
chr15	63933668	63933842	174	174	76.00	127.00	98.07	98.00	17065.00
chr20	44521363	44521519	156	156	330.00	553.00	438.19	418.00	68357.00
chr3	33416779	33416910	131	131	116.00	275.00	176.80	174.00	23161.00
chr1	21934624	21934843	219	219	0.00	948.00	361.15	447.00	79091.00
chr14	69799801	69799886	85	85	102.00	154.00	132.04	135.00	11223.00
chr1	116936134	116936345	211	211	10.00	1778.00	1443.21	1569.00	304518.00
chr14	23634493	23634645	152	152	2.00	28.00	11.82	10.00	1796.00
chr16	1402538	1402947	409	409	0.00	55.00	16.80	6.00	6870.00
chr9	20331	25000	4669	4669	0.00	361.00	29.56	20.00	137997.00
chr17	43545574	43545959	385	385	33.00	130.00	80.44	86.00	30969.00
chr13	100201418	100201476	58	58	542.00	669.00	615.69	615.00	35710.00
chr15	41865505	41865665	160	160	511.00	1173.00	788.83	768.00	126212.00
chr19	19641688	19642196	508	508	0.00	37.00	13.31	10.00	6761.00
chr11	134147593	134148159	566	566	10.00	55.00	24.50	22.00	13866.00
chr2	71656420	71657290	870	870	11.00	146.00	63.11	57.00	54908.00
chr7	97834775	97835016	241	241	101.00	232.00	169.49	165.00	40848.00
chr19	13363804	13363915	111	111	78.00	153.00	112.34	108.00	12470.00
chr18	31328383	31329011	628	628	5.00	48.00	25.08	24.00	15753.00
chr16	66431884	66432009	125	125	55.00	147.00	93.59	82.00	11699.00
chr19	47935155	47935702	547	547	2.00	764.00	304.83	277.00	166743.00
chr12	50291769	50291873	104	104	1843.00	2252.00	2026.83	2023.00	210790.00
chr11	1780198	1780317	119	119	2496.00	3267.00	2810.70	2778.00	334473.00
chr15	65392626	65393167	541	541	6.00	80.00	37.80	37.00	20451.00
chr2	86397871	86397967	96	96	102.00	158.00	134.71	132.00	12932.00
chr7	97866087	97866233	146	146	90.00	134.00	114.98	115.50	16787.00
chr11	60687157	60687402	245	245	238.00	392.00	323.17	326.00	79177.00
chr21	43307700	43309453	1753	1753	6.00	126.00	51.44	51.00	90177.00
chr14	24619269	24619657	388	388	31.00	152.00	79.90	79.50	31002.00
chr11	65320634	65320727	93	93	216.00	283.00	244.26	245.00	22716.00
chr16	29891184	29891385	201	201	372.00	781.00	587.42	629.00	118072.00
chr1	32207224	32207326	102	102	561.00	916.00	682.73	691.50	69638.00
chr11	72300218	72300394	176	176	0.00	464.00	138.01	11.00	24289.00
chr17	7608878	7609038	160	160	51.00	105.00	81.24	84.00	12999.00
chr19	7607646	7607814	168	168	186.00	413.00	329.71	370.00	55392.00
chr19	54966129	54966271	142	142	255.00	520.00	433.75	469.00	61592.00
chr12	57995027	57995131	104	104	157.00	227.00	196.15	193.00	20400.00
chr1	27428875	27429049	174	174	104.00	171.00	129.21	127.00	22483.00
chr2	27688277	27688385	108	108	34.00	61.00	45.61	46.00	4926.00
chr16	2691449	2692254	805	805	0.00	80.00	25.60	23.00	20608.00
chr9	131503813	131503933	120	120	458.00	690.00	604.11	624.00	72493.00
chr16	2347766	2347922	156	156	196.00	281.00	232.99	234.00	36347.00
chr17	80039884	80040036	152	152	526.00	707.00	589.72	579.00	89638.00
chr1	32204432	32204538	106	106	646.00	1232.00	893.94	934.00	94758.00
chr12	9242951	9243078	127	127	367.00	526.00	442.84	441.00	56241.00
chr3	49702661	49702751	90	90	136.00	200.00	166.43	167.00	14979.00
chr19	35820359	35820837	478	478	70.00	231.00	155.50	158.00	74327.00
chr1	201456762	201457615	853	853	46.00	265.00	158.20	162.00	134943.00
chr16	2334279	2334438	159	159	287.00	466.00	369.52	373.00	58754.00
chr10	73578373	73578481	108	108	8410.00	10520.00	9289.56	9204.50	1003273.00
chr16	18530550	18530756	206	206	0.00	536.00	295.69	431.50	60912.00
chr16	16369094	16369300	206	206	0.00	515.00	280.03	406.00	57687.00
chr13	113975636	113975785	149	149	9.00	2669.00	1111.33	20.00	165588.00
chr11	119293822	119294227	405	405	5.00	3605.00	324.73	20.00	131514.00
chr5	150505962	150506041	79	79	952.00	1157.00	1029.63	1017.00	81341.00
chr22	44224939	44225078	139	139	742.00	1043.00	893.88	902.00	124249.00
chr15	41865199	41865309	110	110	484.00	647.00	579.49	591.50	63744.00
chr17	25633807	25636298	2491	2491	31.00	1927.00	578.96	494.00	1442191.00
chr15	72495155	72495529	374	374	15.00	4133.00	1509.86	37.00	564689.00
chr9	42540272	42542124	1852	1852	0.00	35.00	13.69	13.00	25356.00
chr11	119290760	119291704	944	944	11.00	5625.00	1826.47	59.00	1724185.00
chr19	5219949	5220165	216	216	142.00	286.00	207.98	202.00	44924.00
chr15	63910769	63911153	384	384	0.00	24.00	6.03	5.00	2317.00
chr17	74393879	74393969	90	90	98.00	186.00	133.22	137.00	11990.00
chr10	104129467	104129532	65	65	83.00	119.00	97.06	93.00	6309.00
chr3	142454224	142454620	396	396	0.00	11.00	4.96	4.00	1963.00
chr12	121205196	121205396	200	200	340.00	574.00	442.69	463.00	88538.00
chr3	31705570	31705724	154	154	21.00	55.00	35.71	33.50	5500.00
chr6	118635190	118636593	1403	1403	7.00	134.00	59.39	56.00	83322.00
chr8	10339867	10340829	962	962	0.00	48.00	26.42	28.00	25414.00
chr19	16952578	16952779	201	201	129.00	216.00	178.86	181.00	35950.00
chr8	110984486	110985016	530	530	5.00	100.00	38.48	31.00	20396.00
chr9	128001219	128001610	391	391	1035.00	1835.00	1442.16	1438.00	563884.00
chr11	73070878	73070997	119	119	88.00	159.00	132.36	134.00	15751.00
chr10	104130140	104130235	95	95	146.00	181.00	165.18	168.00	15692.00
chr5	95733039	95733173	134	134	3.00	17.00	8.07	8.00	1082.00
chr19	59059400	59059547	147	147	575.00	734.00	662.12	658.00	97331.00
chr5	139943169	139943255	86	86	26.00	174.00	133.21	145.50	11456.00
chr17	73487771	73487981	210	210	237.00	397.00	320.91	330.50	67391.00
chr1	154315588	154315777	189	189	46.00	92.00	75.20	77.00	14213.00
chr14	95652726	95653070	344	344	40.00	102.00	66.70	63.00	22945.00
chr12	123639801	123640772	971	971	5.00	93.00	42.37	43.00	41143.00
chr22	47064870	47065171	301	301	0.00	12.00	2.46	0.00	739.00
chr5	24535220	24535388	168	168	41.00	106.00	79.08	83.00	13285.00
chr12	6806452	6806958	506	506	209.00	664.00	414.22	432.50	209593.00
chr22	29881711	29881836	125	125	176.00	240.00	211.66	216.00	26458.00
chr7	75894681	75894786	105	105	39.00	111.00	91.42	101.00	9599.00
chr12	121089007	121095893	6886	6886	0.00	95.00	17.92	14.00	123386.00
chr1	207940357	207942365	2008	2008	31.00	491.00	169.59	151.00	340542.00
chr7	154681166	154681240	74	74	766.00	945.00	857.41	862.00	63448.00
chr5	131696513	131697529	1016	1016	0.00	53.00	11.78	8.00	11973.00
chr11	1776135	1776258	123	123	2165.00	2815.00	2522.06	2513.00	310213.00
chr8	11706554	11706673	119	119	822.00	1545.00	1132.76	1064.00	134799.00
chr11	18759426	18759511	85	85	346.00	546.00	424.38	413.00	36072.00
chr16	61689373	61689625	252	252	70.00	149.00	106.21	107.00	26765.00
chr15	51750702	51750824	122	122	175.00	270.00	216.84	211.00	26455.00
chr9	35555056	35555698	642	642	337.00	731.00	548.11	528.50	351885.00
chr2	198356200	198356621	421	421	7.00	36.00	23.04	22.00	9701.00
chr9	131001723	131001794	71	71	1553.00	1963.00	1765.08	1769.00	125321.00
chr19	5214371	5214491	120	120	322.00	516.00	450.28	480.00	54034.00
chr22	35719488	35719623	135	135	234.00	464.00	354.59	345.00	47869.00
chr12	121678738	121679829	1091	1091	0.00	58.00	17.85	15.00	19474.00
chr14	23820960	23821064	104	104	1766.00	1953.00	1860.45	1857.50	193487.00
chr1	32205710	32205779	69	69	653.00	831.00	722.96	708.00	49884.00
